bsub_id	syn1_id	is_rbh	pident	align_len	bsub_len	syn1_len	bsub_cov_pct	syn1_cov_pct	evalue	bitscore	bsub_primary_id	bsub_locus_tag	bsub_gene	bsub_product	bsub_seqid	bsub_start_1b	bsub_end_1b	bsub_strand	syn1_primary_id	syn1_locus_tag	syn1_gene	syn1_product	syn1_seqid	syn1_start_1b	syn1_end_1b	syn1_strand	source
BSU_27560|hisS|NC_000964.3	MMSYN1_0288|hisS|CP002027.1	True	39.857	419	424	414	98.82075471698113	101.20772946859903	2.6e-101	303.0	BSU_27560	BSU_27560	hisS	histidyl-tRNA synthetase	NC_000964.3	2816535	2817809	-	MMSYN1_0288	MMSYN1_0288	hisS	histidine--tRNA ligase	CP002027.1	368440	369684	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_01360|secY|NC_000964.3	MMSYN1_0652|secY|CP002027.1	True	39.817	437	431	482	101.39211136890951	90.66390041493776	2.44e-88	272.0	BSU_01360	BSU_01360	secY	preprotein translocase subunit	NC_000964.3	144527	145822	+	MMSYN1_0652	MMSYN1_0652	secY	preprotein translocase, SecY subunit	CP002027.1	795246	796694	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_32050|pepA|NC_000964.3	MMSYN1_0154|lap|CP002027.1	True	39.623	371	500	451	74.2	82.26164079822617	5.76e-71	228.0	BSU_32050	BSU_32050	pepA	cytosol aminopeptidase	NC_000964.3	3296417	3297919	-	MMSYN1_0154	MMSYN1_0154	lap	leucyl aminopeptidase	CP002027.1	197743	199098	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_22890|cmk|NC_000964.3	MMSYN1_0347|cmk|CP002027.1	True	39.45	218	224	220	97.32142857142857	99.0909090909091	3.11e-53	166.0	BSU_22890	BSU_22890	cmk	cytidylate kinase	NC_000964.3	2396045	2396719	-	MMSYN1_0347	MMSYN1_0347	cmk	cytidylate kinase	CP002027.1	438115	438777	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_10030|hinT|NC_000964.3	MMSYN1_0438||CP002027.1	True	39.259	135	145	132	93.10344827586206	102.27272727272727	4.570000000000001e-31	103.0	BSU_10030	BSU_10030	hinT	promiscuous Hit-family phosphohydrolase, adenosine phosphoramidase	NC_000964.3	1076515	1076952	-	MMSYN1_0438	MMSYN1_0438		protein hit	CP002027.1	540428	540826	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_29580|trmG|NC_000964.3	MMSYN1_0240|thiI|CP002027.1	True	39.119	386	401	395	96.25935162094763	97.72151898734177	1.47e-85	261.0	BSU_29580	BSU_29580	trmG	persulfide ATP pyrophosphatase involved in tRNA modification	NC_000964.3	3025748	3026953	-	MMSYN1_0240	MMSYN1_0240	thiI	thiamine biosynthesis/tRNA modification protein ThiI	CP002027.1	307283	308470	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00940|cysS|NC_000964.3	MMSYN1_0837|cysS|CP002027.1	True	39.11	427	466	441	91.63090128755364	96.82539682539682	1.02e-98	299.0	BSU_00940	BSU_00940	cysS	dual cysteinyl-tRNA synthetase; cysteine persulfide synthase	NC_000964.3	113450	114850	+	MMSYN1_0837	MMSYN1_0837	cysS	cysteine--tRNA ligase	CP002027.1	983418	984743	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_06610|pcrA|NC_000964.3	MMSYN1_0695||CP002027.1	True	39.067	750	739	722	101.48849797023004	103.8781163434903	4.28e-147	442.0	BSU_06610	BSU_06610	pcrA	ATP-dependent DNA helicase	NC_000964.3	719370	721589	+	MMSYN1_0695	MMSYN1_0695		UvrD/REP helicase domain protein	CP002027.1	828631	830799	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_16060|rnhB|NC_000964.3	MMSYN1_0367|rnhB|CP002027.1	True	39.062	192	255	207	75.29411764705883	92.7536231884058	8.02e-45	145.0	BSU_16060	BSU_16060	rnhB	ribonuclease HII	NC_000964.3	1677451	1678218	+	MMSYN1_0367	MMSYN1_0367	rnhB	ribonuclease HII	CP002027.1	454449	455072	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_37330|argS|NC_000964.3	MMSYN1_0535|argS|CP002027.1	True	38.795	531	556	554	95.50359712230215	95.84837545126354	3.31e-131	389.0	BSU_37330	BSU_37330	argS	arginyl-tRNA synthetase	NC_000964.3	3833650	3835320	-	MMSYN1_0535	MMSYN1_0535	argS	arginine--tRNA ligase	CP002027.1	642339	644003	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00340|trmNF|NC_000964.3	MMSYN1_0043||CP002027.1	True	38.793	232	247	240	93.92712550607287	96.66666666666667	4.6299999999999997e-54	170.0	BSU_00340	BSU_00340	trmNF	tRNA1(Val) (adenine(37)-N6)-methyltransferase	NC_000964.3	42917	43660	+	MMSYN1_0043	MMSYN1_0043		methyltransferase	CP002027.1	70181	70903	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_16600|nusA|NC_000964.3	MMSYN1_0300|nusA|CP002027.1	True	38.728	346	371	584	93.26145552560646	59.24657534246575	1.0700000000000001e-70	227.0	BSU_16600	BSU_16600	nusA	transcription translation coupling factor involved in Rho-dependent transcription termination	NC_000964.3	1732281	1733396	+	MMSYN1_0300	MMSYN1_0300	nusA	transcription elongation factor NusA	CP002027.1	379559	381313	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_01370|adk|NC_000964.3	MMSYN1_0651|adk|CP002027.1	True	38.71	186	217	213	85.71428571428571	87.32394366197182	1.05e-50	159.0	BSU_01370	BSU_01370	adk	adenylate kinase	NC_000964.3	145877	146530	+	MMSYN1_0651	MMSYN1_0651	adk	adenylate kinase	CP002027.1	794477	795118	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_14560|defB|NC_000964.3	MMSYN1_0201|def|CP002027.1	True	38.587	184	184	200	100.0	92.0	5.55e-38	125.0	BSU_14560	BSU_14560	defB	N-formyl-cysteine deformylase (promiscuous)	NC_000964.3	1526195	1526749	-	MMSYN1_0201	MMSYN1_0201	def	peptide deformylase	CP002027.1	264058	264660	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_25140|cshB|NC_000964.3	MMSYN1_0410||CP002027.1	True	38.568	433	438	453	98.85844748858447	95.58498896247241	2.06e-101	305.0	BSU_25140	BSU_25140	cshB	ATP-dependent RNA helicase; cold shock	NC_000964.3	2594184	2595500	-	MMSYN1_0410	MMSYN1_0410		superfamily II DNA and RNA helicase	CP002027.1	508070	509431	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00420|rsmA|NC_000964.3	MMSYN1_0004|ksgA|CP002027.1	True	38.519	270	292	266	92.46575342465754	101.50375939849624	3.46e-49	159.0	BSU_00420	BSU_00420	rsmA	dimethyladenosine 16S ribosomal RNA transferase	NC_000964.3	50640	51518	+	MMSYN1_0004	MMSYN1_0004	ksgA	dimethyladenosine transferase	CP002027.1	3207	4007	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_29900|trmB|NC_000964.3	MMSYN1_0156|trmB|CP002027.1	True	38.462	221	213	221	103.75586854460094	100.0	3.78e-47	150.0	BSU_29900	BSU_29900	trmB	tRNA (guanine-N(7)-)-methyltransferase	NC_000964.3	3059547	3060188	-	MMSYN1_0156	MMSYN1_0156	trmB	tRNA (guanine-N(7)-)-methyltransferase	CP002027.1	201664	202329	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_05910|tsaE|NC_000964.3	MMSYN1_0270||CP002027.1	True	38.462	104	158	138	65.82278481012658	75.3623188405797	2.43e-17	69.3	BSU_05910	BSU_05910	tsaE	tRNA(NNU) t(6)A37 threonylcarbamoyladenosine modification; ADP binding protein	NC_000964.3	641654	642130	+	MMSYN1_0270	MMSYN1_0270		ATPase, YjeE family	CP002027.1	344441	344857	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_15840|yloV|NC_000964.3	MMSYN1_0420||CP002027.1	True	38.434	549	553	547	99.27667269439421	100.3656307129799	1.32e-119	359.0	BSU_15840	BSU_15840	yloV	putative enzyme structurally related to dihydroxyacetone/glyceraldehyde kinase	NC_000964.3	1656442	1658103	+	MMSYN1_0420	MMSYN1_0420		dihydroxyacetone kinase 2 domain protein	CP002027.1	524140	525783	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_27390|rimF|NC_000964.3	MMSYN1_0215||CP002027.1	True	38.406	138	138	143	100.0	96.5034965034965	1.48e-27	95.1	BSU_27390	BSU_27390	rimF	pre-16S ribosomal RNA maturation enzyme	NC_000964.3	2797399	2797815	-	MMSYN1_0215	MMSYN1_0215		conserved hypothetical protein	CP002027.1	278321	278752	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_16960|rny|NC_000964.3	MMSYN1_0359||CP002027.1	True	38.402	513	520	509	98.65384615384616	100.78585461689588	2.07e-122	364.0	BSU_16960	BSU_16960	rny	endoribonuclease Y	NC_000964.3	1767310	1768872	+	MMSYN1_0359	MMSYN1_0359		conserved hypothetical protein	CP002027.1	448025	449554	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_40500|rplI|NC_000964.3	MMSYN1_0833|rplI|CP002027.1	True	38.095	147	149	147	98.65771812080537	100.0	2.02e-28	97.8	BSU_40500	BSU_40500	rplI	ribosomal protein L9	NC_000964.3	4163197	4163646	-	MMSYN1_0833	MMSYN1_0833	rplI	ribosomal protein L9	CP002027.1	979205	979648	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_41020|mnmE|NC_000964.3	MMSYN1_0081|trmE|CP002027.1	True	37.991	458	459	452	99.78213507625273	101.32743362831859	8.380000000000001e-109	325.0	BSU_41020	BSU_41020	mnmE	tRNA modification GTPase and tRNA-U34 5-formylation enzyme	NC_000964.3	4211510	4212889	-	MMSYN1_0081	MMSYN1_0081	trmE	tRNA modification GTPase TrmE	CP002027.1	109715	111073	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00190|dnaX|NC_000964.3	MMSYN1_0047|dnaX|CP002027.1	True	37.975	395	563	668	70.15985790408526	59.131736526946106	1.99e-75	248.0	BSU_00190	BSU_00190	dnaX	DNA polymerase III subunit tau subunit	NC_000964.3	26814	28505	+	MMSYN1_0047	MMSYN1_0047	dnaX	DNA polymerase III, gamma/tau subunit	CP002027.1	72857	74863	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_22360|asnS|NC_000964.3	MMSYN1_0076|asnS|CP002027.1	True	37.946	448	430	454	104.18604651162791	98.6784140969163	1.4799999999999999e-90	277.0	BSU_22360	BSU_22360	asnS	asparaginyl-tRNA synthetase	NC_000964.3	2346224	2347516	-	MMSYN1_0076	MMSYN1_0076	asnS	asparagine--tRNA ligase	CP002027.1	104866	106230	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_27430|glnQ|NC_000964.3	MMSYN1_0074|phnC|CP002027.1	True	37.759	241	242	250	99.58677685950413	96.4	2.04e-47	153.0	BSU_27430	BSU_27430	glnQ	glutamine ABC transporter (ATP-binding protein)	NC_000964.3	2802358	2803086	+	MMSYN1_0074	MMSYN1_0074	phnC	phosphonate ABC transporter, ATP-binding protein	CP002027.1	102438	103190	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_08930|trmL|NC_000964.3	MMSYN1_0548||CP002027.1	True	37.736	159	160	181	99.375	87.84530386740332	2.85e-44	139.0	BSU_08930	BSU_08930	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	NC_000964.3	970135	970617	+	MMSYN1_0548	MMSYN1_0548		rRNA Methylase	CP002027.1	655817	656362	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_15890|plsX|NC_000964.3	MMSYN1_0419|plsX|CP002027.1	True	37.73	326	333	334	97.89789789789789	97.60479041916167	4.0799999999999996e-74	227.0	BSU_15890	BSU_15890	plsX	phosphate:acyl-ACP acyltransferase	NC_000964.3	1662547	1663548	+	MMSYN1_0419	MMSYN1_0419	plsX	fatty acid/phospholipid synthesis protein PlsX	CP002027.1	523103	524107	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_27600|rsh|NC_000964.3	MMSYN1_0414||CP002027.1	True	37.639	720	734	754	98.09264305177112	95.49071618037135	6.430000000000001e-163	484.0	BSU_27600	BSU_27600	rsh	GTP pyrophosphokinase (RelA/SpoT)	NC_000964.3	2820529	2822733	-	MMSYN1_0414	MMSYN1_0414		RelA/SpoT family protein	CP002027.1	515862	518126	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_28360|rdgB|NC_000964.3	MMSYN1_0549||CP002027.1	True	37.5	192	198	200	96.96969696969697	96.0	4.08e-34	115.0	BSU_28360	BSU_28360	rdgB	deoxyinosine/deoxyxanthosine triphosphate pyrophosphatase, promiscuous (subunit A)	NC_000964.3	2900545	2901141	-	MMSYN1_0549	MMSYN1_0549		Ham1 family	CP002027.1	656375	656977	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00390|dayD|NC_000964.3	MMSYN1_0829||CP002027.1	True	37.405	262	255	265	102.74509803921569	98.86792452830188	1.23e-58	182.0	BSU_00390	BSU_00390	dayD	D-amino acyl-tRNA deacylase	NC_000964.3	47706	48473	+	MMSYN1_0829	MMSYN1_0829		deoxyribonuclease, TatD family	CP002027.1	975825	976622	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_32690|sufS|NC_000964.3	MMSYN1_0441||CP002027.1	True	37.284	405	406	412	99.75369458128078	98.30097087378641	1.3199999999999999e-92	280.0	BSU_32690	BSU_32690	sufS	cysteine desulfurase	NC_000964.3	3357444	3358664	-	MMSYN1_0441	MMSYN1_0441		probable cysteine desulfurase	CP002027.1	546124	547362	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_04620|acpS|NC_000964.3	MMSYN1_0513|acpS|CP002027.1	True	37.273	110	121	110	90.9090909090909	100.0	9.98e-15	60.8	BSU_04620	BSU_04620	acpS	holo-acyl carrier protein synthase (phosphopantetheinyl transferase)	NC_000964.3	515710	516075	+	MMSYN1_0513	MMSYN1_0513	acpS	holo-[acyl-carrier-protein] synthase	CP002027.1	614414	614746	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00010|dnaA|NC_000964.3	MMSYN1_0001|dnaA_1|CP002027.1	True	37.202	336	446	450	75.33632286995515	74.66666666666667	1.49e-70	225.0	BSU_00010	BSU_00010	dnaA	chromosomal replication initiator informational ATPase	NC_000964.3	410	1750	+	MMSYN1_0001	MMSYN1_0001	dnaA_1	chromosomal replication initiator protein DnaA	CP002027.1	1	1353	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_24460|papA|NC_000964.3	MMSYN1_0305||CP002027.1	True	37.079	356	353	358	100.84985835694052	99.44134078212291	5.59e-84	254.0	BSU_24460	BSU_24460	papA	aminopeptidase (Met-Xaa and Xaa-Pro, Xaa-Pro-Xaa)	NC_000964.3	2538697	2539758	-	MMSYN1_0305	MMSYN1_0305		peptidase, M24 family	CP002027.1	388276	389352	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_09310|pgcA|NC_000964.3	MMSYN1_0733||CP002027.1	True	36.964	560	581	558	96.3855421686747	100.3584229390681	1.56e-123	370.0	BSU_09310	BSU_09310	pgcA	alpha-phosphoglucomutase	NC_000964.3	1006774	1008519	+	MMSYN1_0733	MMSYN1_0733		phosphoglucomutase or phosphomannomutase	CP002027.1	864134	865810	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_40900|ssbA|NC_000964.3	MMSYN1_0026||CP002027.1	True	36.905	168	172	146	97.67441860465117	115.06849315068493	2.3099999999999999e-23	85.5	BSU_40900	BSU_40900	ssbA	single-strand DNA-binding protein	NC_000964.3	4198886	4199404	-	MMSYN1_0026	MMSYN1_0026		single-strand binding protein	CP002027.1	43531	43971	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_17390|nrdF|NC_000964.3	MMSYN1_0773|nrdF|CP002027.1	True	36.875	320	329	339	97.26443768996961	94.3952802359882	2.62e-63	199.0	BSU_17390	BSU_17390	nrdF	ribonucleoside-diphosphate reductase (minor subunit)	NC_000964.3	1871089	1872078	+	MMSYN1_0773	MMSYN1_0773	nrdF	ribonucleoside-diphosphate reductase, beta subunit	CP002027.1	910221	911240	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_25460|dnaJ|NC_000964.3	MMSYN1_0541|dnaJ|CP002027.1	True	36.856	369	375	372	98.4	99.19354838709677	6.3099999999999996e-74	229.0	BSU_25460	BSU_25460	dnaJ	co-factor of molecular chaperone	NC_000964.3	2624785	2625912	-	MMSYN1_0541	MMSYN1_0541	dnaJ	chaperone protein DnaJ	CP002027.1	648001	649119	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_25320|rnrY|NC_000964.3	MMSYN1_0402||CP002027.1	True	36.552	145	157	164	92.35668789808918	88.41463414634147	3.63e-24	87.8	BSU_25320	BSU_25320	rnrY	endonuclease involved in 70S ribosomes quality control	NC_000964.3	2611808	2612281	-	MMSYN1_0402	MMSYN1_0402		putative metalloprotease	CP002027.1	499639	500133	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_29090|polA|NC_000964.3	MMSYN1_0611|polA|CP002027.1	True	36.364	924	880	911	105.0	101.42700329308452	0.0	570.0	BSU_29090	BSU_29090	polA	DNA polymerase I	NC_000964.3	2973182	2975824	-	MMSYN1_0611	MMSYN1_0611	polA	DNA polymerase I superfamily	CP002027.1	753496	756231	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_38860|galE|NC_000964.3	MMSYN1_0813|galE|CP002027.1	True	36.31	336	339	332	99.11504424778761	101.20481927710843	6.49e-71	219.0	BSU_38860	BSU_38860	galE	UDP-glucose 4-epimerase	NC_000964.3	3989948	3990967	-	MMSYN1_0813	MMSYN1_0813	galE	UDP-glucose 4-epimerase	CP002027.1	956226	957224	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_15020|coaD|NC_000964.3	MMSYN1_0232|coaD|CP002027.1	True	36.296	135	161	140	83.85093167701864	96.42857142857143	5.66e-25	89.4	BSU_15020	BSU_15020	coaD	phosphopantetheine adenylyltransferase	NC_000964.3	1570078	1570563	+	MMSYN1_0232	MMSYN1_0232	coaD	pantetheine-phosphate adenylyltransferase	CP002027.1	300386	300808	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_37230|ywjA|NC_000964.3	MMSYN1_0371||CP002027.1	True	36.111	540	575	623	93.91304347826087	86.67736757624398	5.61e-87	277.0	BSU_37230	BSU_37230	ywjA	putative ABC lipid transporter (ATP-binding protein)	NC_000964.3	3819754	3821481	-	MMSYN1_0371	MMSYN1_0371		ABC transporter, permease and ATP-binding componen	CP002027.1	458816	460687	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_37970|ung|NC_000964.3	MMSYN1_0436|ung|CP002027.1	True	35.981	214	225	217	95.11111111111111	98.61751152073732	7.01e-51	160.0	BSU_37970	BSU_37970	ung	uracil-DNA glycosylase	NC_000964.3	3897685	3898362	-	MMSYN1_0436	MMSYN1_0436	ung	uracil-DNA glycosylase (UDG)	CP002027.1	538691	539344	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_09930|yhaM|NC_000964.3	MMSYN1_0437||CP002027.1	True	35.783	313	314	326	99.68152866242038	96.0122699386503	1.06e-58	187.0	BSU_09930	BSU_09930	yhaM	3'-5' exonuclease	NC_000964.3	1069042	1069986	+	MMSYN1_0437	MMSYN1_0437		cmp-binding-factor	CP002027.1	539417	540397	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00410|rnmV|NC_000964.3	MMSYN1_0003|rnmV|CP002027.1	True	35.714	112	186	180	60.215053763440864	62.22222222222222	1.71e-15	66.2	BSU_00410	BSU_00410	rnmV	ribonuclease M5	NC_000964.3	50087	50647	+	MMSYN1_0003	MMSYN1_0003	rnmV	ribonuclease M5	CP002027.1	2675	3217	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_14600|pdhC|NC_000964.3	MMSYN1_0227|pdhC|CP002027.1	True	35.667	457	442	441	103.39366515837104	103.6281179138322	3.3299999999999997e-81	253.0	BSU_14600	BSU_14600	pdhC	pyruvate dehydrogenase (dihydrolipoamide acetyltransferase E2 subunit)	NC_000964.3	1530537	1531865	+	MMSYN1_0227	MMSYN1_0227	pdhC	dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	CP002027.1	292935	294260	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
