isoform_id	chrom	strand	start0	end0	n_reads	pos5p_0	pos3p_0	intragenic_5p	intragenic_3p	category
ISO_036164	CP002027.1	-	25239	28328	14	28327	25239	False	False	unprocessed
ISO_036095	CP002027.1	-	25335	26321	14	26320	25335	False	False	unprocessed
ISO_036142	CP002027.1	-	25335	27547	52	27546	25335	False	False	unprocessed
ISO_036163	CP002027.1	-	25335	28327	14	28326	25335	False	False	unprocessed
ISO_036130	CP002027.1	-	25336	27534	17	27533	25336	False	False	unprocessed
ISO_001117	CP002027.1	+	25622	28408	10	25622	28407	False	False	unprocessed
ISO_036146	CP002027.1	-	25836	27549	11	27548	25836	False	True	3p_intragenic_only
ISO_001136	CP002027.1	+	26309	28406	18	26309	28405	False	False	unprocessed
ISO_001147	CP002027.1	+	26541	28435	30	26541	28434	False	False	unprocessed
ISO_001155	CP002027.1	+	27121	28406	260	27121	28405	False	False	unprocessed
ISO_001156	CP002027.1	+	27121	28435	103	27121	28434	False	False	unprocessed
ISO_001158	CP002027.1	+	27121	28630	33	27121	28629	False	False	unprocessed
ISO_001165	CP002027.1	+	27522	28245	23	27522	28244	False	False	unprocessed
ISO_001167	CP002027.1	+	27522	28407	15477	27522	28406	False	False	unprocessed
ISO_001168	CP002027.1	+	27522	28435	7785	27522	28434	False	False	unprocessed
ISO_001169	CP002027.1	+	27522	28492	15	27522	28491	False	False	unprocessed
ISO_001170	CP002027.1	+	27522	28519	11	27522	28518	False	False	unprocessed
ISO_001173	CP002027.1	+	27522	28607	62	27522	28606	False	False	unprocessed
ISO_001174	CP002027.1	+	27522	28630	7537	27522	28629	False	False	unprocessed
ISO_001175	CP002027.1	+	27522	28668	216	27522	28667	False	False	unprocessed
ISO_001176	CP002027.1	+	27522	28701	64	27522	28700	False	False	unprocessed
ISO_001178	CP002027.1	+	27522	28758	10	27522	28757	False	False	unprocessed
ISO_001179	CP002027.1	+	27522	28774	30	27522	28773	False	False	unprocessed
ISO_001180	CP002027.1	+	27522	28815	17	27522	28814	False	False	unprocessed
ISO_001181	CP002027.1	+	27522	28846	54	27522	28845	False	False	unprocessed
ISO_001182	CP002027.1	+	27522	28870	37	27522	28869	False	False	unprocessed
ISO_001183	CP002027.1	+	27522	28894	76	27522	28893	False	False	unprocessed
ISO_001184	CP002027.1	+	27522	28928	60	27522	28927	False	False	unprocessed
ISO_001191	CP002027.1	+	27543	28633	10	27543	28632	False	False	unprocessed
ISO_001201	CP002027.1	+	27656	28405	16	27656	28404	False	False	unprocessed
ISO_001227	CP002027.1	+	28981	30114	309	28981	30113	False	True	3p_intragenic_only
ISO_001229	CP002027.1	+	28981	30190	3744	28981	30189	False	True	3p_intragenic_only
ISO_001234	CP002027.1	+	28981	30344	104	28981	30343	False	True	3p_intragenic_only
ISO_001239	CP002027.1	+	28981	30494	12	28981	30493	False	True	3p_intragenic_only
ISO_001241	CP002027.1	+	28981	30551	18	28981	30550	False	True	3p_intragenic_only
ISO_001244	CP002027.1	+	28981	30661	17	28981	30660	False	True	3p_intragenic_only
ISO_001247	CP002027.1	+	28981	30758	14	28981	30757	False	True	3p_intragenic_only
ISO_001248	CP002027.1	+	28981	30791	20	28981	30790	False	True	3p_intragenic_only
ISO_001250	CP002027.1	+	28981	30856	15	28981	30855	False	True	3p_intragenic_only
ISO_001252	CP002027.1	+	28981	30906	12	28981	30905	False	True	3p_intragenic_only
ISO_001253	CP002027.1	+	28981	30952	10	28981	30951	False	True	3p_intragenic_only
ISO_001257	CP002027.1	+	28981	31087	11	28981	31086	False	True	3p_intragenic_only
ISO_001261	CP002027.1	+	28981	31217	12	28981	31216	False	True	3p_intragenic_only
ISO_001262	CP002027.1	+	28981	31239	10	28981	31238	False	True	3p_intragenic_only
ISO_001263	CP002027.1	+	28981	31281	10	28981	31280	False	False	unprocessed
ISO_001264	CP002027.1	+	28981	31315	18	28981	31314	False	False	unprocessed
ISO_001265	CP002027.1	+	28981	31336	15	28981	31335	False	False	unprocessed
ISO_001266	CP002027.1	+	28981	31378	7561	28981	31377	False	False	unprocessed
ISO_001267	CP002027.1	+	28981	31423	10	28981	31422	False	False	unprocessed
ISO_001270	CP002027.1	+	28981	31514	18	28981	31513	False	False	unprocessed
ISO_001271	CP002027.1	+	28981	31533	12	28981	31532	False	False	unprocessed
ISO_001272	CP002027.1	+	28981	31583	11	28981	31582	False	True	3p_intragenic_only
ISO_001279	CP002027.1	+	28981	31794	13	28981	31793	False	True	3p_intragenic_only
ISO_001286	CP002027.1	+	28981	32080	16	28981	32079	False	True	3p_intragenic_only
ISO_001289	CP002027.1	+	28981	32177	10	28981	32176	False	True	3p_intragenic_only
ISO_001310	CP002027.1	+	28981	35233	30	28981	35232	False	False	unprocessed
ISO_001313	CP002027.1	+	29007	30190	19	29007	30189	False	True	3p_intragenic_only
ISO_001314	CP002027.1	+	29007	31379	50	29007	31378	False	False	unprocessed
ISO_001316	CP002027.1	+	29027	31378	38	29027	31377	False	False	unprocessed
ISO_001317	CP002027.1	+	29040	30190	32	29040	30189	False	True	3p_intragenic_only
ISO_036175	CP002027.1	-	29050	30486	12	30485	29050	False	False	unprocessed
ISO_001318	CP002027.1	+	29052	31378	46	29052	31377	False	False	unprocessed
ISO_001320	CP002027.1	+	29066	30190	30	29066	30189	False	True	3p_intragenic_only
ISO_001321	CP002027.1	+	29066	31378	86	29066	31377	False	False	unprocessed
ISO_001325	CP002027.1	+	29095	31378	11	29095	31377	False	False	unprocessed
ISO_001327	CP002027.1	+	29109	31378	20	29109	31377	False	False	unprocessed
ISO_001329	CP002027.1	+	29121	31378	11	29121	31377	False	False	unprocessed
ISO_036177	CP002027.1	-	29130	30486	12	30485	29130	False	False	unprocessed
ISO_001331	CP002027.1	+	29154	30114	334	29154	30113	False	True	3p_intragenic_only
ISO_001333	CP002027.1	+	29154	30190	4837	29154	30189	False	True	3p_intragenic_only
ISO_001336	CP002027.1	+	29154	30345	183	29154	30344	False	True	3p_intragenic_only
ISO_001343	CP002027.1	+	29154	30737	14	29154	30736	False	True	3p_intragenic_only
ISO_001344	CP002027.1	+	29154	30853	10	29154	30852	False	True	3p_intragenic_only
ISO_001347	CP002027.1	+	29154	31186	10	29154	31185	False	True	3p_intragenic_only
ISO_001348	CP002027.1	+	29154	31314	18	29154	31313	False	False	unprocessed
ISO_001349	CP002027.1	+	29154	31378	19781	29154	31377	False	False	unprocessed
ISO_001350	CP002027.1	+	29154	31496	21	29154	31495	False	False	unprocessed
ISO_001351	CP002027.1	+	29154	31513	32	29154	31512	False	False	unprocessed
ISO_001355	CP002027.1	+	29154	31732	18	29154	31731	False	True	3p_intragenic_only
ISO_001356	CP002027.1	+	29154	31762	22	29154	31761	False	True	3p_intragenic_only
ISO_001361	CP002027.1	+	29154	32179	30	29154	32178	False	True	3p_intragenic_only
ISO_001380	CP002027.1	+	29154	34811	32	29154	34810	False	False	unprocessed
ISO_001383	CP002027.1	+	29154	35233	119	29154	35232	False	False	unprocessed
ISO_001386	CP002027.1	+	29155	30406	13	29155	30405	False	True	3p_intragenic_only
ISO_001388	CP002027.1	+	29155	30670	17	29155	30669	False	True	3p_intragenic_only
ISO_001389	CP002027.1	+	29155	30707	23	29155	30706	False	True	3p_intragenic_only
ISO_001391	CP002027.1	+	29155	30793	13	29155	30792	False	True	3p_intragenic_only
ISO_001397	CP002027.1	+	29155	31093	11	29155	31092	False	True	3p_intragenic_only
ISO_001403	CP002027.1	+	29155	31346	24	29155	31345	False	False	unprocessed
ISO_001404	CP002027.1	+	29155	31423	12	29155	31422	False	False	unprocessed
ISO_001413	CP002027.1	+	29155	32033	11	29155	32032	False	True	3p_intragenic_only
ISO_001415	CP002027.1	+	29155	32080	33	29155	32079	False	True	3p_intragenic_only
ISO_001416	CP002027.1	+	29155	32114	15	29155	32113	False	True	3p_intragenic_only
ISO_001431	CP002027.1	+	29163	30190	46	29163	30189	False	True	3p_intragenic_only
ISO_001432	CP002027.1	+	29163	31378	222	29163	31377	False	False	unprocessed
ISO_001435	CP002027.1	+	29187	30190	89	29187	30189	False	True	3p_intragenic_only
ISO_001438	CP002027.1	+	29187	31378	356	29187	31377	False	False	unprocessed
ISO_001442	CP002027.1	+	29206	31378	48	29206	31377	False	False	unprocessed
ISO_001443	CP002027.1	+	29228	31378	24	29228	31377	False	False	unprocessed
ISO_001444	CP002027.1	+	29229	30190	10	29229	30189	False	True	3p_intragenic_only
ISO_001445	CP002027.1	+	29229	31382	14	29229	31381	False	False	unprocessed
ISO_001446	CP002027.1	+	29245	30190	11	29245	30189	False	True	3p_intragenic_only
ISO_001447	CP002027.1	+	29246	31378	46	29246	31377	False	False	unprocessed
ISO_001449	CP002027.1	+	29251	31382	16	29251	31381	False	False	unprocessed
ISO_001452	CP002027.1	+	29270	31378	37	29270	31377	True	False	5p_intragenic_only
ISO_001453	CP002027.1	+	29291	30189	14	29291	30188	True	True	both_intragenic
ISO_001455	CP002027.1	+	29295	31378	167	29295	31377	True	False	5p_intragenic_only
ISO_001457	CP002027.1	+	29305	30190	33	29305	30189	True	True	both_intragenic
ISO_001458	CP002027.1	+	29305	31378	180	29305	31377	True	False	5p_intragenic_only
ISO_001462	CP002027.1	+	29325	30190	78	29325	30189	True	True	both_intragenic
ISO_001464	CP002027.1	+	29325	31378	601	29325	31377	True	False	5p_intragenic_only
ISO_001470	CP002027.1	+	29356	30190	13	29356	30189	True	True	both_intragenic
ISO_001471	CP002027.1	+	29356	31378	202	29356	31377	True	False	5p_intragenic_only
ISO_001473	CP002027.1	+	29369	31378	245	29369	31377	True	False	5p_intragenic_only
ISO_001474	CP002027.1	+	29373	30190	28	29373	30189	True	True	both_intragenic
ISO_001476	CP002027.1	+	29387	31378	191	29387	31377	True	False	5p_intragenic_only
ISO_001477	CP002027.1	+	29395	30190	10	29395	30189	True	True	both_intragenic
ISO_001484	CP002027.1	+	29417	30190	113	29417	30189	True	True	both_intragenic
ISO_001485	CP002027.1	+	29417	31378	1718	29417	31377	True	False	5p_intragenic_only
ISO_001486	CP002027.1	+	29417	35233	11	29417	35232	True	False	5p_intragenic_only
ISO_001491	CP002027.1	+	29424	31378	520	29424	31377	True	False	5p_intragenic_only
ISO_001493	CP002027.1	+	29427	30190	21	29427	30189	True	True	both_intragenic
ISO_001501	CP002027.1	+	29445	30190	34	29445	30189	True	True	both_intragenic
ISO_001503	CP002027.1	+	29445	31378	946	29445	31377	True	False	5p_intragenic_only
ISO_001506	CP002027.1	+	29463	31382	110	29463	31381	True	False	5p_intragenic_only
ISO_001509	CP002027.1	+	29465	31378	237	29465	31377	True	False	5p_intragenic_only
ISO_001511	CP002027.1	+	29488	31378	446	29488	31377	True	False	5p_intragenic_only
ISO_001514	CP002027.1	+	29491	30190	11	29491	30189	True	True	both_intragenic
ISO_001518	CP002027.1	+	29510	31378	357	29510	31377	True	False	5p_intragenic_only
ISO_001519	CP002027.1	+	29529	31378	522	29529	31377	True	False	5p_intragenic_only
ISO_001537	CP002027.1	+	29553	30191	27	29553	30190	True	True	both_intragenic
ISO_001542	CP002027.1	+	29553	31378	2988	29553	31377	True	False	5p_intragenic_only
ISO_001547	CP002027.1	+	29553	35233	17	29553	35232	True	False	5p_intragenic_only
ISO_001552	CP002027.1	+	29566	31378	521	29566	31377	True	False	5p_intragenic_only
ISO_001555	CP002027.1	+	29590	31378	177	29590	31377	True	False	5p_intragenic_only
ISO_001558	CP002027.1	+	29617	31378	558	29617	31377	True	False	5p_intragenic_only
ISO_001560	CP002027.1	+	29631	31378	192	29631	31377	True	False	5p_intragenic_only
ISO_001561	CP002027.1	+	29647	31378	223	29647	31377	True	False	5p_intragenic_only
ISO_001562	CP002027.1	+	29670	31382	51	29670	31381	True	False	5p_intragenic_only
ISO_001564	CP002027.1	+	29673	31378	120	29673	31377	True	False	5p_intragenic_only
ISO_001567	CP002027.1	+	29696	31378	1017	29696	31377	True	False	5p_intragenic_only
ISO_001570	CP002027.1	+	29738	31378	786	29738	31377	True	False	5p_intragenic_only
ISO_001572	CP002027.1	+	29754	31382	100	29754	31381	True	False	5p_intragenic_only
ISO_001575	CP002027.1	+	29769	31378	289	29769	31377	True	False	5p_intragenic_only
ISO_001576	CP002027.1	+	29788	31382	76	29788	31381	True	False	5p_intragenic_only
ISO_001578	CP002027.1	+	29793	31378	199	29793	31377	True	False	5p_intragenic_only
ISO_001581	CP002027.1	+	29813	31378	336	29813	31377	True	False	5p_intragenic_only
ISO_001589	CP002027.1	+	29831	31378	1012	29831	31377	True	False	5p_intragenic_only
ISO_001598	CP002027.1	+	29850	31378	252	29850	31377	True	False	5p_intragenic_only
ISO_001606	CP002027.1	+	29877	31378	1249	29877	31377	True	False	5p_intragenic_only
ISO_001608	CP002027.1	+	29907	31379	278	29907	31378	True	False	5p_intragenic_only
ISO_001613	CP002027.1	+	29932	31378	584	29932	31377	True	False	5p_intragenic_only
ISO_001614	CP002027.1	+	29971	31378	88	29971	31377	True	False	5p_intragenic_only
ISO_001617	CP002027.1	+	29992	31378	258	29992	31377	True	False	5p_intragenic_only
ISO_001618	CP002027.1	+	30013	31378	181	30013	31377	True	False	5p_intragenic_only
ISO_001621	CP002027.1	+	30030	31378	299	30030	31377	True	False	5p_intragenic_only
ISO_001623	CP002027.1	+	30053	31378	131	30053	31377	True	False	5p_intragenic_only
ISO_001626	CP002027.1	+	30068	31382	68	30068	31381	True	False	5p_intragenic_only
ISO_001628	CP002027.1	+	30069	31378	262	30069	31377	True	False	5p_intragenic_only
ISO_001630	CP002027.1	+	30088	31378	220	30088	31377	True	False	5p_intragenic_only
ISO_001632	CP002027.1	+	30107	31378	240	30107	31377	True	False	5p_intragenic_only
ISO_001633	CP002027.1	+	30128	31378	139	30128	31377	True	False	5p_intragenic_only
ISO_001634	CP002027.1	+	30154	31378	231	30154	31377	True	False	5p_intragenic_only
ISO_001636	CP002027.1	+	30170	31378	187	30170	31377	True	False	5p_intragenic_only
ISO_001638	CP002027.1	+	30187	31378	203	30187	31377	True	False	5p_intragenic_only
ISO_001640	CP002027.1	+	30211	31378	79	30211	31377	True	False	5p_intragenic_only
ISO_001642	CP002027.1	+	30235	31378	107	30235	31377	True	False	5p_intragenic_only
ISO_001643	CP002027.1	+	30253	31378	168	30253	31377	True	False	5p_intragenic_only
ISO_001645	CP002027.1	+	30269	31378	159	30269	31377	True	False	5p_intragenic_only
ISO_001647	CP002027.1	+	30292	31378	109	30292	31377	True	False	5p_intragenic_only
ISO_001648	CP002027.1	+	30311	31378	123	30311	31377	True	False	5p_intragenic_only
ISO_001650	CP002027.1	+	30312	31382	41	30312	31381	True	False	5p_intragenic_only
ISO_001652	CP002027.1	+	30324	31382	39	30324	31381	True	False	5p_intragenic_only
ISO_001656	CP002027.1	+	30340	31378	263	30340	31377	True	False	5p_intragenic_only
ISO_001657	CP002027.1	+	30368	31378	65	30368	31377	True	False	5p_intragenic_only
ISO_001659	CP002027.1	+	30388	31378	128	30388	31377	True	False	5p_intragenic_only
ISO_001662	CP002027.1	+	30408	31378	91	30408	31377	True	False	5p_intragenic_only
ISO_001664	CP002027.1	+	30442	31378	137	30442	31377	True	False	5p_intragenic_only
ISO_001666	CP002027.1	+	30451	31382	25	30451	31381	True	False	5p_intragenic_only
ISO_001673	CP002027.1	+	30472	31378	1610	30472	31377	True	False	5p_intragenic_only
ISO_001678	CP002027.1	+	30472	34809	13	30472	34808	True	False	5p_intragenic_only
ISO_001679	CP002027.1	+	30472	35232	94	30472	35231	True	False	5p_intragenic_only
ISO_001684	CP002027.1	+	30493	31378	50	30493	31377	True	False	5p_intragenic_only
ISO_001685	CP002027.1	+	30511	31378	85	30511	31377	True	False	5p_intragenic_only
ISO_001686	CP002027.1	+	30523	35233	11	30523	35232	True	False	5p_intragenic_only
ISO_001687	CP002027.1	+	30527	31378	117	30527	31377	True	False	5p_intragenic_only
ISO_001689	CP002027.1	+	30545	31382	12	30545	31381	True	False	5p_intragenic_only
ISO_001690	CP002027.1	+	30546	35233	11	30546	35232	True	False	5p_intragenic_only
ISO_001691	CP002027.1	+	30550	31378	56	30550	31377	True	False	5p_intragenic_only
ISO_001693	CP002027.1	+	30564	31382	17	30564	31381	True	False	5p_intragenic_only
ISO_001695	CP002027.1	+	30566	31378	36	30566	31377	True	False	5p_intragenic_only
ISO_001697	CP002027.1	+	30583	31382	14	30583	31381	True	False	5p_intragenic_only
ISO_001700	CP002027.1	+	30600	31378	93	30600	31377	True	False	5p_intragenic_only
ISO_001702	CP002027.1	+	30635	31378	80	30635	31377	True	False	5p_intragenic_only
ISO_001703	CP002027.1	+	30636	35233	18	30636	35232	True	False	5p_intragenic_only
ISO_001704	CP002027.1	+	30644	31378	17	30644	31377	True	False	5p_intragenic_only
ISO_001706	CP002027.1	+	30662	31378	32	30662	31377	True	False	5p_intragenic_only
ISO_001707	CP002027.1	+	30663	35234	17	30663	35233	True	True	both_intragenic
ISO_001710	CP002027.1	+	30695	31378	32	30695	31377	True	False	5p_intragenic_only
ISO_001712	CP002027.1	+	30699	35233	14	30699	35232	True	False	5p_intragenic_only
ISO_001713	CP002027.1	+	30702	31378	34	30702	31377	True	False	5p_intragenic_only
ISO_001717	CP002027.1	+	30726	31378	10	30726	31377	True	False	5p_intragenic_only
ISO_001720	CP002027.1	+	30750	31379	13	30750	31378	True	False	5p_intragenic_only
ISO_001721	CP002027.1	+	30752	35233	13	30752	35232	True	False	5p_intragenic_only
ISO_001730	CP002027.1	+	30776	34810	13	30776	34809	True	False	5p_intragenic_only
ISO_001731	CP002027.1	+	30776	35233	135	30776	35232	True	False	5p_intragenic_only
ISO_001732	CP002027.1	+	30777	31378	196	30777	31377	True	False	5p_intragenic_only
ISO_001740	CP002027.1	+	30789	31378	10	30789	31377	True	False	5p_intragenic_only
ISO_001745	CP002027.1	+	30808	35233	17	30808	35232	True	False	5p_intragenic_only
ISO_001746	CP002027.1	+	30812	31378	19	30812	31377	True	False	5p_intragenic_only
ISO_001756	CP002027.1	+	30870	35233	18	30870	35232	True	False	5p_intragenic_only
ISO_001768	CP002027.1	+	30975	35232	15	30975	35231	True	False	5p_intragenic_only
ISO_001773	CP002027.1	+	31029	35233	17	31029	35232	True	False	5p_intragenic_only
ISO_001777	CP002027.1	+	31071	35233	22	31071	35232	True	False	5p_intragenic_only
ISO_001781	CP002027.1	+	31088	35233	13	31088	35232	True	False	5p_intragenic_only
ISO_001784	CP002027.1	+	31109	35233	10	31109	35232	True	False	5p_intragenic_only
ISO_001786	CP002027.1	+	31133	35233	16	31133	35232	True	False	5p_intragenic_only
ISO_001790	CP002027.1	+	31168	35233	15	31168	35232	True	False	5p_intragenic_only
ISO_001792	CP002027.1	+	31193	35233	35	31193	35232	True	False	5p_intragenic_only
ISO_001793	CP002027.1	+	31211	35233	15	31211	35232	True	False	5p_intragenic_only
ISO_001795	CP002027.1	+	31232	35233	16	31232	35232	True	False	5p_intragenic_only
ISO_001802	CP002027.1	+	31281	35233	13	31281	35232	False	False	unprocessed
ISO_036189	CP002027.1	-	31316	35119	42	35118	31316	False	False	unprocessed
ISO_001810	CP002027.1	+	31370	32024	11	31370	32023	False	True	3p_intragenic_only
ISO_001815	CP002027.1	+	31370	32370	33	31370	32369	False	True	3p_intragenic_only
ISO_001816	CP002027.1	+	31370	32439	14	31370	32438	False	True	3p_intragenic_only
ISO_001817	CP002027.1	+	31370	32595	14	31370	32594	False	True	3p_intragenic_only
ISO_001818	CP002027.1	+	31370	32857	17	31370	32856	False	True	3p_intragenic_only
ISO_001819	CP002027.1	+	31370	32923	22	31370	32922	False	True	3p_intragenic_only
ISO_001820	CP002027.1	+	31370	33158	28	31370	33157	False	True	3p_intragenic_only
ISO_001821	CP002027.1	+	31370	33314	22	31370	33313	False	True	3p_intragenic_only
ISO_001822	CP002027.1	+	31370	33515	22	31370	33514	False	True	3p_intragenic_only
ISO_001823	CP002027.1	+	31370	33551	13	31370	33550	False	True	3p_intragenic_only
ISO_001825	CP002027.1	+	31370	33710	24	31370	33709	False	True	3p_intragenic_only
ISO_001826	CP002027.1	+	31370	33758	16	31370	33757	False	True	3p_intragenic_only
ISO_001827	CP002027.1	+	31370	33909	13	31370	33908	False	True	3p_intragenic_only
ISO_001828	CP002027.1	+	31370	33995	19	31370	33994	False	True	3p_intragenic_only
ISO_001829	CP002027.1	+	31370	34065	14	31370	34064	False	True	3p_intragenic_only
ISO_001830	CP002027.1	+	31370	34122	16	31370	34121	False	True	3p_intragenic_only
ISO_001831	CP002027.1	+	31370	34243	23	31370	34242	False	True	3p_intragenic_only
ISO_001832	CP002027.1	+	31370	34305	20	31370	34304	False	True	3p_intragenic_only
ISO_001834	CP002027.1	+	31370	34631	12	31370	34630	False	False	unprocessed
ISO_001840	CP002027.1	+	31370	35199	30	31370	35198	False	False	unprocessed
ISO_001846	CP002027.1	+	31371	32116	16	31371	32115	False	True	3p_intragenic_only
ISO_001847	CP002027.1	+	31371	32133	11	31371	32132	False	True	3p_intragenic_only
ISO_001848	CP002027.1	+	31371	32179	36	31371	32178	False	True	3p_intragenic_only
ISO_001851	CP002027.1	+	31371	32419	14	31371	32418	False	True	3p_intragenic_only
ISO_001852	CP002027.1	+	31371	32481	11	31371	32480	False	True	3p_intragenic_only
