orfs	isoform_id	n_reads	strand	n_orfs	n_with_stop	n_without_stop
MMSYN1_0921✓ MMSYN1_0922✓	ISO_002661	13	+	2	2	0
MMSYN1_0921✓ MMSYN1_0922✓	ISO_002679	24	+	2	2	0
MMSYN1_0921✓ MMSYN1_0922✓	ISO_002706	18	+	2	2	0
MMSYN1_0921✓ MMSYN1_0922✓	ISO_002717	18	+	2	2	0
MMSYN1_0921✓ MMSYN1_0922✓	ISO_002727	17	+	2	2	0
MMSYN1_0921✓ MMSYN1_0922✓	ISO_002757	14	+	2	2	0
MMSYN1_0921✓ MMSYN1_0922✓	ISO_002760	13	+	2	2	0
MMSYN1_0921✓ MMSYN1_0922✓	ISO_002799	10	+	2	2	0
MMSYN1_0922✓	ISO_002824	212	+	1	1	0
MMSYN1_0020✓ MMSYN1_0019✓	ISO_036231	107	-	2	2	0
MMSYN1_0020✓ MMSYN1_0019✓	ISO_036232	16	-	2	2	0
MMSYN1_0020✓ MMSYN1_0019✗	ISO_036234	108	-	2	1	1
MMSYN1_0020✓ MMSYN1_0019✗	ISO_036254	139	-	2	1	1
MMSYN1_0020✗	ISO_036256	62	-	1	0	1
MMSYN1_0023✗	ISO_036281	45	-	1	0	1
MMSYN1_0023✗	ISO_036284	19	-	1	0	1
MMSYN1_0023✗	ISO_036282	11	-	1	0	1
MMSYN1_0026✓ MMSYN1_0025✓	ISO_036360	10	-	2	2	0
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✓	ISO_036374	14	-	3	3	0
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✓	ISO_036377	14	-	3	3	0
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✓	ISO_036380	17	-	3	3	0
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✓	ISO_036382	2476	-	3	3	0
MMSYN1_0028✓ MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✓	ISO_036403	10	-	4	4	0
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✓	ISO_036383	40	-	3	3	0
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036385	18	-	3	2	1
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036386	158	-	3	2	1
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036387	140	-	3	2	1
MMSYN1_0028✓ MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036407	15	-	4	3	1
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036388	956	-	3	2	1
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036376	12	-	3	2	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036350	11	-	2	1	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036352	14	-	2	1	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036359	18	-	2	1	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036361	22	-	2	1	1
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036381	122	-	3	2	1
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036396	56	-	3	2	1
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036375	66	-	3	2	1
MMSYN1_0028✓ MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036408	591	-	4	3	1
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036389	29299	-	3	2	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036344	10	-	2	1	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036354	14	-	2	1	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036363	18	-	2	1	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036366	25	-	2	1	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036369	47	-	2	1	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036372	24	-	2	1	1
MMSYN1_0027✓ MMSYN1_0026✓ MMSYN1_0025✗	ISO_036379	96	-	3	2	1
MMSYN1_0026✓ MMSYN1_0025✗	ISO_036358	13	-	2	1	1
MMSYN1_0027✓ MMSYN1_0026✗	ISO_036393	19	-	2	1	1
MMSYN1_0028✓ MMSYN1_0027✓ MMSYN1_0026✗	ISO_036412	12	-	3	2	1
MMSYN1_0027✓ MMSYN1_0026✗	ISO_036394	91	-	2	1	1
MMSYN1_0029✓	ISO_002879	12	+	1	1	0
MMSYN1_0029✓	ISO_002880	156	+	1	1	0
MMSYN1_0029✓	ISO_002883	226	+	1	1	0
MMSYN1_0031✓ MMSYN1_0030✓	ISO_036496	12	-	2	2	0
MMSYN1_0030✓	ISO_036423	22	-	1	1	0
MMSYN1_0030✓	ISO_036438	722	-	1	1	0
MMSYN1_0030✓	ISO_036452	13	-	1	1	0
MMSYN1_0031✓ MMSYN1_0030✓	ISO_036497	2263	-	2	2	0
MMSYN1_0031✓ MMSYN1_0030✓	ISO_036538	217	-	2	2	0
MMSYN1_0030✓	ISO_036447	10	-	1	1	0
MMSYN1_0030✓	ISO_036448	11	-	1	1	0
MMSYN1_0030✗	ISO_036439	13	-	1	0	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036498	50	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036499	18	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036500	25	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036501	37	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036502	26	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036503	14	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036504	20	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036505	14	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036506	36	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036507	15	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036508	12	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036509	12	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036510	155	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036540	19	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036511	10	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036512	17	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036513	10	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036514	23	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036515	41	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036517	15	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036518	18	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036519	12	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036520	36	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036521	36	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036522	15	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036524	252	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036542	24	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036525	12	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036526	11	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036527	1356	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036543	124	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036528	18	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_036530	68	-	2	1	1
MMSYN1_0032✓	ISO_036617	52	-	1	1	0
MMSYN1_0032✗	ISO_036631	52	-	1	0	1
MMSYN1_0032✗	ISO_036637	752	-	1	0	1
MMSYN1_0032✗	ISO_036638	47	-	1	0	1
MMSYN1_0032✗	ISO_036647	11	-	1	0	1
MMSYN1_0032✗	ISO_036649	11	-	1	0	1
MMSYN1_0032✗	ISO_036653	355	-	1	0	1
MMSYN1_0032✗	ISO_036658	17	-	1	0	1
MMSYN1_0032✗	ISO_036661	16	-	1	0	1
MMSYN1_0032✗	ISO_036662	13	-	1	0	1
MMSYN1_0032✗	ISO_036666	13	-	1	0	1
MMSYN1_0032✗	ISO_036669	27	-	1	0	1
MMSYN1_0033✗	ISO_036750	12	-	1	0	1
MMSYN1_0033✗	ISO_036749	10	-	1	0	1
MMSYN1_0034✗	ISO_002892	42	+	1	0	1
MMSYN1_0034✗	ISO_002893	255	+	1	0	1
MMSYN1_0034✗	ISO_002896	12	+	1	0	1
MMSYN1_0034✗	ISO_002899	11	+	1	0	1
MMSYN1_0034✗	ISO_002900	12	+	1	0	1
MMSYN1_0034✗	ISO_002902	10	+	1	0	1
MMSYN1_0034✗	ISO_002903	27	+	1	0	1
MMSYN1_0034✗	ISO_002905	18	+	1	0	1
MMSYN1_0034✗	ISO_002906	13	+	1	0	1
MMSYN1_0034✗	ISO_002907	18	+	1	0	1
MMSYN1_0034✗	ISO_002908	23	+	1	0	1
MMSYN1_0034✗	ISO_002909	19	+	1	0	1
MMSYN1_0034✗	ISO_002910	25	+	1	0	1
MMSYN1_0034✗	ISO_002911	16	+	1	0	1
MMSYN1_0034✗	ISO_002912	23	+	1	0	1
MMSYN1_0034✗	ISO_002913	16	+	1	0	1
MMSYN1_0034✗	ISO_002914	14	+	1	0	1
MMSYN1_0034✗	ISO_002915	13	+	1	0	1
MMSYN1_0034✗	ISO_002916	57	+	1	0	1
MMSYN1_0034✗	ISO_002917	31	+	1	0	1
MMSYN1_0034✗	ISO_002918	11	+	1	0	1
MMSYN1_0034✗	ISO_002919	85	+	1	0	1
MMSYN1_0034✗	ISO_002920	10	+	1	0	1
MMSYN1_0034✗	ISO_002922	15	+	1	0	1
MMSYN1_0034✗	ISO_002923	39	+	1	0	1
MMSYN1_0034✗	ISO_002924	12	+	1	0	1
MMSYN1_0034✗	ISO_002925	24	+	1	0	1
MMSYN1_0034✗	ISO_002926	10	+	1	0	1
MMSYN1_0034✗	ISO_002927	17	+	1	0	1
MMSYN1_0034✗	ISO_002928	36	+	1	0	1
MMSYN1_0034✗	ISO_002929	11	+	1	0	1
MMSYN1_0034✗	ISO_002930	12	+	1	0	1
MMSYN1_0034✗	ISO_002931	22	+	1	0	1
MMSYN1_0034✗	ISO_002932	20	+	1	0	1
MMSYN1_0034✗	ISO_002933	28	+	1	0	1
MMSYN1_0034✗	ISO_002934	26	+	1	0	1
MMSYN1_0034✗	ISO_002935	13	+	1	0	1
MMSYN1_0034✗	ISO_002936	32	+	1	0	1
MMSYN1_0034✗	ISO_002938	20	+	1	0	1
MMSYN1_0034✗	ISO_002941	26	+	1	0	1
MMSYN1_0034✗	ISO_002943	16	+	1	0	1
MMSYN1_0034✗	ISO_002947	17	+	1	0	1
MMSYN1_0034✗	ISO_002949	10	+	1	0	1
MMSYN1_0034✗	ISO_002950	15	+	1	0	1
MMSYN1_0034✗	ISO_002951	12	+	1	0	1
MMSYN1_0034✗	ISO_002954	11	+	1	0	1
MMSYN1_0034✗	ISO_002964	17	+	1	0	1
MMSYN1_0035✗	ISO_003176	33	+	1	0	1
MMSYN1_0035✗	ISO_003182	27	+	1	0	1
MMSYN1_0035✓	ISO_003185	49	+	1	1	0
MMSYN1_0036✗	ISO_003190	16	+	1	0	1
MMSYN1_0036✗	ISO_003191	11	+	1	0	1
MMSYN1_0036✗	ISO_003194	167	+	1	0	1
MMSYN1_0036✗	ISO_003195	13	+	1	0	1
MMSYN1_0036✗	ISO_003196	11	+	1	0	1
MMSYN1_0036✗	ISO_003197	19	+	1	0	1
MMSYN1_0036✗	ISO_003198	28	+	1	0	1
MMSYN1_0036✗	ISO_003199	38	+	1	0	1
MMSYN1_0036✓	ISO_003200	17	+	1	1	0
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003201	37	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003202	42	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003203	38	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003204	2134	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003205	11	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003206	42	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003207	57	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003208	115	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003209	48	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003210	71	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003211	49	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003212	34	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003213	40	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003214	57	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003215	128	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003216	59	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003217	174	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003218	802	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003219	81	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003220	87	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003221	79	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003222	71	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003223	77	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003224	71	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003225	73	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003226	76	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003227	102	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003228	147	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003229	114	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003230	59	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003231	64	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003232	68	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003233	143	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003234	64	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003235	69	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_003236	128	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✓	ISO_003237	1454	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_003238	46	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_003239	3578	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_003240	17	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_003242	11	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_003243	11	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_003244	12	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓ MMSYN1_0038✗	ISO_003261	50	+	3	2	1
MMSYN1_0036✓ MMSYN1_0037✓ MMSYN1_0038✓	ISO_003264	15	+	3	3	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_003268	20	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_003277	11	+	2	2	0
MMSYN1_0037✓	ISO_003308	11	+	1	1	0
MMSYN1_0037✓	ISO_003312	10	+	1	1	0
MMSYN1_0037✓	ISO_003316	13	+	1	1	0
MMSYN1_0037✓	ISO_003324	12	+	1	1	0
MMSYN1_0037✓	ISO_003346	11	+	1	1	0
MMSYN1_0037✗	ISO_003348	11	+	1	0	1
MMSYN1_0037✓	ISO_003349	12	+	1	1	0
MMSYN1_0037✗	ISO_003353	16	+	1	0	1
MMSYN1_0037✗	ISO_003358	58	+	1	0	1
MMSYN1_0037✓	ISO_003359	207	+	1	1	0
MMSYN1_0037✓	ISO_003373	15	+	1	1	0
MMSYN1_0037✓	ISO_003379	10	+	1	1	0
MMSYN1_0037✓	ISO_003380	10	+	1	1	0
MMSYN1_0037✓	ISO_003381	15	+	1	1	0
MMSYN1_0037✓	ISO_003383	10	+	1	1	0
MMSYN1_0037✓	ISO_003384	18	+	1	1	0
MMSYN1_0037✓	ISO_003386	11	+	1	1	0
MMSYN1_0037✓	ISO_003387	12	+	1	1	0
MMSYN1_0039✗	ISO_036979	31	-	1	0	1
MMSYN1_0039✗	ISO_037023	50	-	1	0	1
MMSYN1_0039✗	ISO_036980	19	-	1	0	1
MMSYN1_0039✗	ISO_037024	19	-	1	0	1
MMSYN1_0039✗	ISO_037009	15	-	1	0	1
MMSYN1_0039✗	ISO_037032	12	-	1	0	1
MMSYN1_0039✗	ISO_036972	114	-	1	0	1
MMSYN1_0039✗	ISO_036981	1449	-	1	0	1
MMSYN1_0039✗	ISO_037025	1076	-	1	0	1
MMSYN1_0039✗	ISO_037012	59	-	1	0	1
MMSYN1_0039✗	ISO_037017	79	-	1	0	1
MMSYN1_0039✗	ISO_037026	18	-	1	0	1
MMSYN1_0039✗	ISO_036982	118	-	1	0	1
MMSYN1_0039✗	ISO_037022	60	-	1	0	1
MMSYN1_0039✗	ISO_036993	12	-	1	0	1
MMSYN1_0039✗	ISO_036996	11	-	1	0	1
MMSYN1_0039✗	ISO_037001	40	-	1	0	1
MMSYN1_0039✗	ISO_037027	22	-	1	0	1
MMSYN1_0041✗	ISO_003420	11	+	1	0	1
MMSYN1_0041✓	ISO_003422	12	+	1	1	0
MMSYN1_0041✓	ISO_003423	10	+	1	1	0
MMSYN1_0041✓	ISO_003424	72	+	1	1	0
MMSYN1_0041✓	ISO_003425	26	+	1	1	0
MMSYN1_0041✓	ISO_003426	15	+	1	1	0
MMSYN1_0041✓	ISO_003428	56	+	1	1	0
MMSYN1_0041✓	ISO_003429	10	+	1	1	0
MMSYN1_0041✓	ISO_003431	11	+	1	1	0
MMSYN1_0041✓	ISO_003432	10	+	1	1	0
MMSYN1_0041✓	ISO_003439	22	+	1	1	0
MMSYN1_0041✗	ISO_003455	20	+	1	0	1
MMSYN1_0041✗	ISO_003456	26	+	1	0	1
MMSYN1_0041✓	ISO_003457	18	+	1	1	0
MMSYN1_0041✓	ISO_003458	23	+	1	1	0
MMSYN1_0041✓	ISO_003459	67	+	1	1	0
MMSYN1_0041✓	ISO_003460	43	+	1	1	0
MMSYN1_0041✓	ISO_003461	19	+	1	1	0
MMSYN1_0041✓	ISO_003462	12	+	1	1	0
MMSYN1_0041✓	ISO_003463	11	+	1	1	0
MMSYN1_0041✓	ISO_003464	21	+	1	1	0
MMSYN1_0041✓	ISO_003465	17	+	1	1	0
MMSYN1_0041✓	ISO_003466	21	+	1	1	0
MMSYN1_0041✓	ISO_003467	278	+	1	1	0
MMSYN1_0041✓	ISO_003468	11	+	1	1	0
MMSYN1_0041✓	ISO_003471	16	+	1	1	0
MMSYN1_0041✓	ISO_003473	11	+	1	1	0
MMSYN1_0041✓	ISO_003475	16	+	1	1	0
MMSYN1_0041✓	ISO_003476	24	+	1	1	0
MMSYN1_0041✓	ISO_003479	17	+	1	1	0
MMSYN1_0041✓	ISO_003484	12	+	1	1	0
MMSYN1_0041✓	ISO_003487	13	+	1	1	0
MMSYN1_0042✓ MMSYN1_0040✗	ISO_037098	21	-	2	1	1
MMSYN1_0042✓ MMSYN1_0040✗	ISO_037124	109	-	2	1	1
MMSYN1_0043✓ MMSYN1_0042✓ MMSYN1_0040✗	ISO_037169	93	-	3	2	1
MMSYN1_0043✓ MMSYN1_0042✗	ISO_037171	28	-	2	1	1
MMSYN1_0043✓ MMSYN1_0042✗	ISO_037182	63	-	2	1	1
MMSYN1_0043✗	ISO_037189	18	-	1	0	1
MMSYN1_0046✓ MMSYN1_0045✗	ISO_037235	14	-	2	1	1
MMSYN1_0046✓ MMSYN1_0045✗	ISO_037244	18	-	2	1	1
MMSYN1_0046✓ MMSYN1_0045✗	ISO_037265	12	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✓ MMSYN1_0046✓ MMSYN1_0045✗	ISO_037394	18	-	4	3	1
MMSYN1_0045✗	ISO_037216	10	-	1	0	1
MMSYN1_0045✗	ISO_037218	17	-	1	0	1
MMSYN1_0046✓ MMSYN1_0045✗	ISO_037249	12	-	2	1	1
MMSYN1_0047✓ MMSYN1_0046✓ MMSYN1_0045✗	ISO_037326	106	-	3	2	1
MMSYN1_0047✓ MMSYN1_0046✓ MMSYN1_0045✗	ISO_037327	16	-	3	2	1
MMSYN1_0047✓ MMSYN1_0046✓ MMSYN1_0045✗	ISO_037333	23	-	3	2	1
MMSYN1_0047✓ MMSYN1_0046✗	ISO_037335	74	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✓ MMSYN1_0046✗	ISO_037396	10	-	3	2	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037409	27	-	2	1	1
MMSYN1_0047✗	ISO_037349	50	-	1	0	1
MMSYN1_0047✗	ISO_037350	18	-	1	0	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037414	15	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037415	14	-	2	1	1
MMSYN1_0047✗	ISO_037356	27	-	1	0	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037416	11	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037417	19	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037424	20	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037425	17	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037426	19	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037428	10	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037432	12	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037433	12	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037434	10	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037435	16	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037438	21	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037439	30	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037441	19	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037442	24	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037443	17	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037444	15	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037445	27	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037446	14	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037447	17	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037448	20	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037449	33	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037450	10	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037452	20	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037453	35	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037454	31	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037455	10	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037457	23	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037458	11	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_037466	30	-	2	1	1
MMSYN1_0051✓ MMSYN1_0050✓ MMSYN1_0048✗	ISO_037485	21	-	3	2	1
MMSYN1_0050✓ MMSYN1_0048✗	ISO_037475	17	-	2	1	1
MMSYN1_0051✓ MMSYN1_0050✗	ISO_037486	16	-	2	1	1
MMSYN1_0051✓	ISO_037488	10	-	1	1	0
MMSYN1_0052✓ MMSYN1_0051✓	ISO_037492	41	-	2	2	0
MMSYN1_0052✓ MMSYN1_0051✓	ISO_037497	19	-	2	2	0
MMSYN1_0052✓	ISO_037579	241	-	1	1	0
MMSYN1_0054✓ MMSYN1_0052✓	ISO_037621	11	-	2	2	0
MMSYN1_0052✓	ISO_037507	13	-	1	1	0
MMSYN1_0052✗	ISO_037580	41	-	1	0	1
MMSYN1_0052✗	ISO_037581	14	-	1	0	1
MMSYN1_0052✗	ISO_037582	30	-	1	0	1
MMSYN1_0054✓	ISO_037627	17	-	1	1	0
MMSYN1_0054✓	ISO_037630	523	-	1	1	0
MMSYN1_0054✓	ISO_037654	52	-	1	1	0
MMSYN1_0054✓	ISO_037631	18	-	1	1	0
MMSYN1_0054✓	ISO_037634	10	-	1	1	0
MMSYN1_0054✓	ISO_037641	11	-	1	1	0
MMSYN1_0054✓	ISO_037663	21	-	1	1	0
MMSYN1_0054✓	ISO_037694	31	-	1	1	0
MMSYN1_0056✓ MMSYN1_0055✓ MMSYN1_0054✓	ISO_037761	14	-	3	3	0
MMSYN1_0056✓ MMSYN1_0055✓ MMSYN1_0054✓	ISO_037779	38	-	3	3	0
MMSYN1_0054✓	ISO_037649	62	-	1	1	0
MMSYN1_0054✓	ISO_037657	42	-	1	1	0
MMSYN1_0055✓ MMSYN1_0054✓	ISO_037735	230	-	2	2	0
MMSYN1_0056✓ MMSYN1_0055✓ MMSYN1_0054✗	ISO_037783	11	-	3	2	1
MMSYN1_0055✓ MMSYN1_0054✗	ISO_037740	38	-	2	1	1
MMSYN1_0055✓	ISO_037742	29	-	1	1	0
MMSYN1_0056✓ MMSYN1_0055✓	ISO_037790	16	-	2	2	0
MMSYN1_0056✓ MMSYN1_0055✗	ISO_037792	24	-	2	1	1
MMSYN1_0055✗	ISO_037743	143	-	1	0	1
MMSYN1_0055✗	ISO_037744	10	-	1	0	1
MMSYN1_0055✗	ISO_037748	46	-	1	0	1
MMSYN1_0056✓ MMSYN1_0055✗	ISO_037800	38	-	2	1	1
MMSYN1_0055✗	ISO_037751	57	-	1	0	1
MMSYN1_0056✓ MMSYN1_0055✗	ISO_037802	16	-	2	1	1
MMSYN1_0056✓ MMSYN1_0055✗	ISO_037775	12	-	2	1	1
MMSYN1_0055✗	ISO_037755	58	-	1	0	1
MMSYN1_0056✓ MMSYN1_0055✗	ISO_037805	11	-	2	1	1
MMSYN1_0056✗	ISO_037816	19	-	1	0	1
MMSYN1_0057✓ MMSYN1_0058✗	ISO_003512	18	+	2	1	1
MMSYN1_0057✓ MMSYN1_0058✓ MMSYN1_0059✗	ISO_003513	15	+	3	2	1
MMSYN1_0057✓ MMSYN1_0058✓ MMSYN1_0059✓	ISO_003526	17	+	3	3	0
MMSYN1_0058✓ MMSYN1_0059✓	ISO_003529	22	+	2	2	0
MMSYN1_0059✗	ISO_003544	56	+	1	0	1
MMSYN1_0059✗	ISO_003545	18	+	1	0	1
MMSYN1_0059✗	ISO_003551	14	+	1	0	1
MMSYN1_0059✗	ISO_003552	18	+	1	0	1
