chrom,feature,start0,end0,strand,locus_tag,gene_name,rna_type,gene_product,protein_mw_Da,iPM_rep1,iPM_rep2,iPM_rep3,iPM_mean,iPM_CV,ptn_copy_number,TMRs,topo_regions,protein_length,signalP,ptn_localization
CP002027.1,gene,112554,113967,-,MMSYN1_0084,,mRNA,putative liporotein,55119.75069999999,19.92715605004779,15.472659061213703,36.15650664208864,23.852107251116706,0.4564040588771993,3.0494217084781052,0.0,"[('signal', 1, 23), ('outside', 24, 470)]",470.0,lipoprotein,lipoprotein
CP002027.1,gene,114117,116367,-,MMSYN1_0085,,mRNA,putative liporotein,87383.61340000041,94.96269699561108,83.5754426466201,104.2916864418154,94.2766086946822,0.1100500924035635,12.05298693857751,0.0,"[('signal', 1, 23), ('outside', 24, 749)]",749.0,lipoprotein,lipoprotein
CP002027.1,gene,116411,117539,-,MMSYN1_0086,,mRNA,putative liporotein,44409.61839999996,,,,,,,0.0,"[('inside', 1, 375)]",375.0,,cytoplasmic
CP002027.1,gene,118094,118508,-,MMSYN1_0087,,mRNA,cell wall anchoring protein,14624.131699999973,295.6515646457438,278.99716437751175,307.5046894025656,294.0511394752737,0.048702380256130336,37.59357270526451,0.0,"[('signal', 1, 23), ('outside', 24, 137)]",137.0,lipoprotein,lipoprotein
CP002027.1,gene,118766,120617,-,MMSYN1_0088,,mRNA,conserved hypothetical protein,72208.68590000035,25.670187914638717,24.7818460031934,22.62738041408917,24.359804777307094,0.0642325005418679,3.1143293429024435,0.0,"[('signal', 1, 23), ('outside', 24, 616)]",616.0,extracellular,extracellular
CP002027.1,gene,120875,122567,-,MMSYN1_0089,,mRNA,putative liporotein,65252.19590000018,18.05835644921345,17.871608800770083,20.40627877212806,18.77874800737053,0.07522186583588392,2.4008076615132046,0.0,"[('signal', 1, 23), ('outside', 24, 563)]",563.0,lipoprotein,lipoprotein
CP002027.1,gene,122729,123332,-,MMSYN1_0923,,mRNA,lipofamily protein,22757.500800000034,184.0318748171165,173.62950546893936,188.4701847498703,182.0438550119754,0.04184406076534479,23.273771056122033,0.0,"[('signal', 1, 23), ('outside', 24, 200)]",200.0,lipoprotein,lipoprotein
CP002027.1,gene,123559,126049,-,MMSYN1_0092,,mRNA,putative liporotein,96423.58420000071,186.64936553528653,175.93915306008196,198.49424076351212,187.0275864529602,0.06032425368692862,23.910926452304164,0.0,"[('signal', 1, 23), ('outside', 24, 829)]",829.0,lipoprotein,lipoprotein
CP002027.1,gene,126219,126990,-,MMSYN1_0093,,mRNA,putative liporotein,30343.847900000037,,,,,,,6.0,"[('inside', 1, 15), ('TMhelix', 16, 36), ('outside', 37, 57), ('TMhelix', 58, 78), ('inside', 79, 94), ('TMhelix', 95, 115), ('outside', 116, 128), ('TMhelix', 129, 149), ('inside', 150, 159), ('TMhelix', 160, 180), ('outside', 181, 211), ('TMhelix', 212, 230), ('inside', 231, 256)]",256.0,,membrane
CP002027.1,gene,126973,127690,-,MMSYN1_0094,,mRNA,putative membrane protein,27421.351000000035,,,,,,,6.0,"[('inside', 1, 11), ('TMhelix', 12, 30), ('outside', 31, 51), ('TMhelix', 52, 72), ('inside', 73, 83), ('TMhelix', 84, 104), ('outside', 105, 118), ('TMhelix', 119, 139), ('inside', 140, 151), ('TMhelix', 152, 171), ('outside', 172, 195), ('TMhelix', 196, 222), ('inside', 223, 238)]",238.0,,membrane
CP002027.1,gene,127804,130639,-,MMSYN1_0095,secA,mRNA,preprotein translocase_ SecA subunit,107629.73440000067,928.1087591018796,1013.7590888185715,1001.6128932246297,981.1602470483604,0.04723345074690967,125.43844974975671,0.0,"[('inside', 1, 944)]",944.0,,cytoplasmic
CP002027.1,gene,130729,131305,+,MMSYN1_0096,,mRNA,Xaa-Pro dipeptidase,22161.476500000022,28.064816796247467,46.0284743538734,28.511591507272783,34.20162755246455,0.2995408779616681,4.372577417405559,0.0,"[('inside', 1, 191)]",191.0,,cytoplasmic
CP002027.1,gene,131379,132291,+,MMSYN1_0097,,mRNA,dna polymerase I_ 5'-3' exonuclease,35419.7463,162.96380060326814,168.3086645122403,135.5064963200184,155.5929871451756,0.11311239294083486,19.892105451825,0.0,"[('inside', 1, 303)]",303.0,,cytoplasmic
CP002027.1,gene,132494,133511,+,MMSYN1_0098,mmyCVIM1,mRNA,CCATC--recognizing Type II restriction modification system (MmyCVI) adenine DNA methyltransferase subunit 1,39451.545400000025,263.90432518440866,329.7868879192609,300.06703638254686,297.9194164954054,0.11074721337686291,38.088120536842126,0.0,"[('inside', 1, 338)]",338.0,,cytoplasmic
CP002027.1,gene,133500,134418,+,MMSYN1_0099,mmyCVIM2,mRNA,CCATC--recognizing Type II restriction modification system (MmyCVI) adenine DNA methyltransferase subunit 2,36832.839499999995,204.73264359965987,247.82598246044418,210.22390970514195,220.92751192174867,0.10617060463642056,28.244932146307303,0.0,"[('inside', 1, 305)]",305.0,,cytoplasmic
CP002027.1,gene,134395,135979,+,MMSYN1_0100,mmyCVIR,mRNA,CCATC--recognizing Type II restriction modification system (MmyCVI) endonuclease subunit,62195.372800000056,503.4797218756857,672.030108083188,480.03295058255287,551.8475935138089,0.18979746321014832,70.5520905853559,0.0,"[('inside', 1, 527)]",527.0,,cytoplasmic
CP002027.1,gene,136418,137714,+,MMSYN1_0101,,mRNA,ATPase,50823.647899999974,119.74348724050876,160.14089346706206,94.09275116491811,124.65904395749631,0.2671071077809932,15.937291862727069,0.0,"[('inside', 1, 431)]",431.0,,cytoplasmic
CP002027.1,gene,138373,138649,+,MMSYN1_0102,,mRNA,conserved hypothetical protein,10783.233599999987,,,,,,,0.0,"[('inside', 1, 91)]",91.0,,cytoplasmic
CP002027.1,gene,138650,139208,+,MMSYN1_0103,coaE,mRNA,dephospho-CoA kinase,21878.67380000002,111.72225939681064,121.48810090627518,110.8992834178151,114.70321457363364,0.05135230579197739,14.664468378855068,0.0,"[('inside', 1, 185)]",185.0,,cytoplasmic
CP002027.1,gene,139209,140016,-,MMSYN1_0104,rrmJ,mRNA,ribosomal RNA large subunit methyltransferase J,31039.53630000001,200.17766453655986,273.0273756202268,156.60315404677124,209.93606473451928,0.2801917648814526,26.839707974394415,0.0,"[('inside', 1, 268)]",268.0,,cytoplasmic
CP002027.1,gene,140015,140231,-,MMSYN1_0105,,mRNA,conserved domain protein,8408.406099999998,2635.8182791359804,2560.019366200071,2090.387246187131,2428.7416305077277,0.12165323308726853,310.50746897878497,0.0,"[('inside', 1, 71)]",71.0,,cytoplasmic
CP002027.1,gene,140220,141630,-,MMSYN1_0106,xseA,mRNA,exodeoxyribonuclease VII_ large subunit,54419.95159999988,195.20037802048824,209.3099802706382,188.94936560927135,197.81990796679926,0.052724774690207935,25.290692992957936,0.0,"[('inside', 1, 469)]",469.0,,cytoplasmic
CP002027.1,gene,141631,142030,-,MMSYN1_0107,nusB,mRNA,transcription antitermination factor NusB,15563.905999999992,624.80090595702,647.4987074136486,628.974028087328,633.7578804859988,0.019063197942157155,81.02407968933635,0.0,"[('inside', 1, 132)]",132.0,,cytoplasmic
CP002027.1,gene,142041,143154,-,MMSYN1_0108,,mRNA,putative liporotein,41594.36180000007,767.2078137912714,810.6141126534997,807.5767306948152,795.1328857131954,0.030474729990674826,101.65539913481393,0.0,"[('signal', 1, 23), ('outside', 24, 370)]",370.0,lipoprotein,lipoprotein
CP002027.1,gene,143179,144049,-,MMSYN1_0109,,mRNA,apurinic endonuclease Apn1,33129.640800000016,802.8580187329704,701.392732288304,799.0454837777975,767.7654115996907,0.07490833313253788,98.15654811971014,0.0,"[('inside', 1, 289)]",289.0,,cytoplasmic
CP002027.1,gene,144041,144794,-,MMSYN1_0110,,mRNA,riboflavin kinase,29538.466700000026,40.63797633246494,46.78355737161059,36.896944391685025,41.439492698586854,0.12046004905308831,5.2979171732289805,0.0,"[('inside', 1, 250)]",250.0,,cytoplasmic
CP002027.1,gene,144868,144944,-,MMSYN1_0111,,tRNA,tRNA-Lys,,,,,,,,,,,,Non_proteins
CP002027.1,gene,145007,147287,-,MMSYN1_0112,,mRNA,peptidase_ S41 family,87826.69840000049,6.0842329868704565,8.74985117495885,7.503167054533751,7.445750405454352,0.17912718698057145,0.9519172743632176,1.0,"[('signal', 1, 19), ('outside', 20, 739), ('TMhelix', 740, 749), ('inside', 750, 759)]",759.0,extracellular,extracellular
CP002027.1,gene,147624,148869,+,MMSYN1_0113,,mRNA,glycosyltransferase,48693.95679999999,53.23310680710606,61.75610986885365,45.4450661357747,53.47809427057814,0.15255369969895857,6.83701695115867,2.0,"[('inside', 1, 282), ('TMhelix', 283, 303), ('outside', 304, 332), ('TMhelix', 333, 359), ('inside', 360, 414)]",414.0,,membrane
CP002027.1,gene,148942,149863,-,MMSYN1_0114,,mRNA,glycosyltransferase,35820.49470000001,55.5808086515434,56.923642768189474,45.46648443704791,52.65697861892693,0.11894420453619567,6.732039731873396,0.0,"[('inside', 1, 306)]",306.0,,cytoplasmic
CP002027.1,gene,150310,151183,-,MMSYN1_0115,,mRNA,utp--glucose-1-phosphate uridylyltransferase (udp-glucosepyrophosphorylase) (udpgp) (alpha-d-glucosyl-1-phosphateuridylyltransferase) (uridine diphosphoglucose pyrophosphorylase)(general stress protein 33) (Gsp33),33067.707000000024,371.25686020612653,348.6106780966874,386.4753182851155,368.78095219597645,0.0516657783638043,47.14755931038282,0.0,"[('inside', 1, 290)]",290.0,,cytoplasmic
CP002027.1,gene,151367,151808,-,MMSYN1_0116,,mRNA,conserved hypothetical protein,17491.492700000003,68.93576494744855,70.25948496779976,75.46259173492864,71.55261388339233,0.04821931364816023,9.147791085173534,1.0,"[('inside', 1, 82), ('TMhelix', 83, 100), ('outside', 101, 146)]",146.0,,membrane
CP002027.1,gene,151877,152639,+,MMSYN1_0117,plsY,mRNA,acyl-phosphate glycerol 3-phosphate acyltransferase,28543.834200000052,55.023060616232435,55.351883146205374,55.53413262507806,55.303025462505296,0.004683565746247427,7.070329032751837,7.0,"[('outside', 1, 5), ('TMhelix', 6, 26), ('inside', 27, 54), ('TMhelix', 55, 77), ('outside', 78, 90), ('TMhelix', 91, 105), ('inside', 106, 113), ('TMhelix', 114, 125), ('outside', 126, 126), ('TMhelix', 127, 144), ('inside', 145, 148), ('TMhelix', 149, 169), ('outside', 170, 210), ('TMhelix', 211, 227), ('inside', 228, 253)]",253.0,,membrane
CP002027.1,gene,152702,154241,+,MMSYN1_0118,,mRNA,ABC transporter_ ATP-binding protein,58505.25310000009,275.942941809989,278.40235145589804,271.4041499637592,275.24981440988205,0.012898155160021334,35.18987863333405,0.0,"[('inside', 1, 512)]",512.0,,cytoplasmic
CP002027.1,gene,154270,155068,-,MMSYN1_0119,,mRNA,hydrolase_ TatD family,30232.48270000005,264.6821863881305,236.09173739595622,257.82803043705553,252.86731807371407,0.05903024450393072,32.32834235484667,0.0,"[('inside', 1, 265)]",265.0,,cytoplasmic
CP002027.1,gene,155263,156490,+,MMSYN1_0120,ilvA,mRNA,threonine ammonia-lyase,44765.23949999998,417.80344204939917,434.0334210302233,377.8005769475802,409.87914667573415,0.07061062200129498,52.40184251087281,0.0,"[('inside', 1, 408)]",408.0,,cytoplasmic
CP002027.1,gene,156704,158285,+,MMSYN1_0121,,mRNA,putative membrane protein,59362.47349999999,6.997512172201695,8.05079812027924,6.597695131103915,7.21533514119495,0.10403414167966624,0.9224593610057114,12.0,"[('inside', 1, 10), ('TMhelix', 11, 31), ('outside', 32, 105), ('TMhelix', 106, 126), ('inside', 127, 135), ('TMhelix', 136, 156), ('outside', 157, 164), ('TMhelix', 165, 180), ('inside', 181, 199), ('TMhelix', 200, 220), ('outside', 221, 233), ('TMhelix', 234, 254), ('inside', 255, 296), ('TMhelix', 297, 317), ('outside', 318, 343), ('TMhelix', 344, 355), ('inside', 356, 367), ('TMhelix', 368, 389), ('outside', 390, 396), ('TMhelix', 397, 417), ('inside', 418, 434), ('TMhelix', 435, 455), ('outside', 456, 470), ('TMhelix', 471, 491), ('inside', 492, 526)]",526.0,,membrane
CP002027.1,gene,158296,159157,+,MMSYN1_0122,,mRNA,conserved hypothetical protein,33732.77409999999,72.59524810468798,120.80638420422594,43.65000284416916,79.01721171769437,0.49327251789210813,10.102117947841553,0.0,"[('inside', 1, 286)]",286.0,,cytoplasmic
CP002027.1,gene,159439,160150,+,MMSYN1_0123,vlcD,mRNA,lipoprotein_ putative (VlcD),26520.94680000003,36.75416765015685,31.526321479561116,36.457169815311985,34.91255298167665,0.08410499048217422,4.463467141073348,0.0,"[('signal', 1, 23), ('outside', 24, 236)]",236.0,lipoprotein,lipoprotein
CP002027.1,gene,160551,161883,+,MMSYN1_0124,,mRNA,hexosephosphate transport protein,48798.95610000003,17.32825967465534,12.066136533164126,10.892146166169075,13.428847457996179,0.2552435531937233,1.7168386225639398,12.0,"[('inside', 1, 1), ('TMhelix', 2, 22), ('outside', 23, 44), ('TMhelix', 45, 65), ('inside', 66, 71), ('TMhelix', 72, 92), ('outside', 93, 98), ('TMhelix', 99, 119), ('inside', 120, 136), ('TMhelix', 137, 155), ('outside', 156, 167), ('TMhelix', 168, 188), ('inside', 189, 217), ('TMhelix', 218, 236), ('outside', 237, 254), ('TMhelix', 255, 274), ('inside', 275, 285), ('TMhelix', 286, 304), ('outside', 305, 326), ('TMhelix', 327, 342), ('inside', 343, 366), ('TMhelix', 367, 387), ('outside', 388, 400), ('TMhelix', 401, 420), ('inside', 421, 443)]",443.0,,membrane
CP002027.1,gene,162230,163934,+,MMSYN1_0125,,mRNA,PTS system_ N-acetylglucosamine-specific iibc component,63168.57350000008,393.7254806819403,455.1645252696986,314.2576857276587,387.71589722643256,0.1822091570516191,49.56833630156497,8.0,"[('inside', 1, 30), ('TMhelix', 31, 51), ('outside', 52, 71), ('TMhelix', 72, 92), ('inside', 93, 102), ('TMhelix', 103, 115), ('outside', 116, 167), ('TMhelix', 168, 183), ('inside', 184, 202), ('TMhelix', 203, 226), ('outside', 227, 311), ('TMhelix', 312, 325), ('inside', 326, 371), ('TMhelix', 372, 381), ('outside', 382, 425), ('TMhelix', 426, 441), ('inside', 442, 567)]",567.0,,membrane
CP002027.1,gene,164066,165518,+,MMSYN1_0126,gltX,mRNA,glutamate--tRNA ligase,56388.491299999965,716.0698761946394,788.1313971508057,711.8585074329001,738.6865935927817,0.05803841345986593,94.43890682480944,0.0,"[('inside', 1, 483)]",483.0,,cytoplasmic
CP002027.1,gene,165520,166735,+,MMSYN1_0127,,mRNA,HD domain protein,47942.851999999955,195.36714577743416,258.93422486406547,207.32181898637998,220.54106320929318,0.1531799154480014,28.195525815849013,0.0,"[('inside', 1, 404)]",404.0,,cytoplasmic
CP002027.1,gene,166760,167189,+,MMSYN1_0128,,mRNA,conserved hypothetical protein,16713.755699999987,1021.5010329637365,787.4933489902813,1054.5759101648232,954.5234307062805,0.1525311432219926,122.0330111801947,0.0,"[('inside', 1, 142)]",142.0,,cytoplasmic
CP002027.1,gene,167280,168879,+,MMSYN1_0129,pyrG,mRNA,CTP synthase,59650.81220000003,1309.4481951853775,1302.72945180017,1253.6690905085832,1288.6155791647104,0.02363033799048433,164.74570903180816,0.0,"[('inside', 1, 532)]",532.0,,cytoplasmic
CP002027.1,gene,169009,169984,+,MMSYN1_0130,,mRNA,conserved hypothetical protein,37454.6475,24.740436059173607,23.292385930100497,22.285491746376742,23.439437911883616,0.052648908440531154,2.9966631480611094,1.0,"[('signal', 1, 34), ('outside', 35, 309), ('TMhelix', 310, 319), ('inside', 320, 324)]",324.0,,membrane
CP002027.1,gene,170142,171036,+,MMSYN1_0131,fba,mRNA,fructose-1_6-bisphosphate aldolase_ class II,32786.4369,5052.786467765978,5424.865556369699,4522.657321046182,5000.10311506062,0.09067923637888159,639.2484665262018,0.0,"[('inside', 1, 297)]",297.0,,cytoplasmic
CP002027.1,gene,171184,172246,+,MMSYN1_0132,,mRNA,AAA family ATPase,41351.24989999997,242.39716771807755,278.76212342131333,252.80937511925646,257.9895554195491,0.07259107370509109,32.983205323301384,0.0,"[('inside', 1, 353)]",353.0,,cytoplasmic
CP002027.1,gene,172238,174512,+,MMSYN1_0133,,mRNA,conserved hypothetical protein,87117.68690000057,101.46511757868987,94.04276519788212,105.23301264315054,100.2469651399075,0.05679682937449428,12.816279437632067,0.0,"[('inside', 1, 757)]",757.0,,cytoplasmic
CP002027.1,gene,174618,176106,-,MMSYN1_0134,,mRNA,putative membrane protein,54884.654899999994,22.92217332136939,24.725660650395454,23.708723303414597,23.78551909172648,0.03801442859427822,3.0409086082880727,12.0,"[('inside', 1, 26), ('TMhelix', 27, 50), ('outside', 51, 68), ('TMhelix', 69, 88), ('inside', 89, 94), ('TMhelix', 95, 116), ('outside', 117, 140), ('TMhelix', 141, 162), ('inside', 163, 179), ('TMhelix', 180, 200), ('outside', 201, 221), ('TMhelix', 222, 242), ('inside', 243, 269), ('TMhelix', 270, 290), ('outside', 291, 303), ('TMhelix', 304, 319), ('inside', 320, 333), ('TMhelix', 334, 354), ('outside', 355, 373), ('TMhelix', 374, 394), ('inside', 395, 415), ('TMhelix', 416, 436), ('outside', 437, 458), ('TMhelix', 459, 479), ('inside', 480, 495)]",495.0,,membrane
CP002027.1,gene,176448,176562,-,MMSYN1_0135,,mRNA,hypothetical protein,4588.243700000001,,,,,,,0.0,"[('inside', 1, 37)]",37.0,,cytoplasmic
CP002027.1,gene,176701,177406,+,MMSYN1_0136,,mRNA,glycerophosphodiester phosphodiesterase,27785.995400000033,1061.6306093721275,1308.126059229194,1025.1046377827163,1131.6204354613458,0.13603986150877392,144.6743419909667,0.0,"[('inside', 1, 234)]",234.0,,cytoplasmic
CP002027.1,gene,177565,177844,+,MMSYN1_0137,rpmE,mRNA,ribosomal protein L31,10444.746299999992,858.0993285398902,1286.3296856768354,59.35924064975399,734.5960849554932,0.8477298592868265,93.91594733506956,0.0,"[('inside', 1, 92)]",92.0,,cytoplasmic
CP002027.1,gene,177916,179815,+,MMSYN1_0138,,mRNA,conserved hypothetical protein,75480.42150000036,220.8003063238049,288.4447488004777,209.33938265358083,239.5281459259545,0.17847107070671,30.622968456756382,0.0,"[('inside', 1, 632)]",632.0,,cytoplasmic
CP002027.1,gene,179824,180775,+,MMSYN1_0139,,mRNA,DHH family protein,36092.478300000024,448.226441836823,487.24923676289677,404.5613667252398,446.67901510831985,0.09260710019719662,57.106597377435435,0.0,"[('inside', 1, 316)]",316.0,,cytoplasmic
CP002027.1,gene,180776,181406,+,MMSYN1_0140,tdk,mRNA,thymidine kinase,23942.285600000032,286.2535637119652,309.14034255000774,274.14829463674283,289.8474002995719,0.06131052053455196,37.05613702445837,0.0,"[('inside', 1, 209)]",209.0,,cytoplasmic
CP002027.1,gene,181408,182503,+,MMSYN1_0141,prfA,mRNA,peptide chain release factor 1,41294.127100000034,1394.3561084444711,1325.250120408514,1391.7029571226753,1370.4363953252202,0.02857114774841592,175.2062595558535,0.0,"[('inside', 1, 364)]",364.0,,cytoplasmic
CP002027.1,gene,182495,183344,+,MMSYN1_0142,prmC,mRNA,protein-(glutamine-N5) methyltransferase_ release factor-specific,33024.93290000002,60.96139144579063,97.12447062671575,45.395456246237416,67.82710610624794,0.3912763987386733,8.671495881101103,0.0,"[('inside', 1, 282)]",282.0,,cytoplasmic
CP002027.1,gene,183352,184825,+,MMSYN1_0143,,mRNA,putative membrane protein,57465.366999999955,47.11632550722296,53.817793798185704,41.8258865890436,47.58666863148409,0.12629111467072465,6.083815523352044,8.0,"[('inside', 1, 33), ('TMhelix', 34, 54), ('outside', 55, 87), ('TMhelix', 88, 108), ('inside', 109, 122), ('TMhelix', 123, 141), ('outside', 142, 193), ('TMhelix', 194, 210), ('inside', 211, 261), ('TMhelix', 262, 282), ('outside', 283, 326), ('TMhelix', 327, 347), ('inside', 348, 364), ('TMhelix', 365, 382), ('outside', 383, 444), ('TMhelix', 445, 465), ('inside', 466, 490)]",490.0,,membrane
CP002027.1,gene,184833,185334,+,MMSYN1_0144,,mRNA,conserved hypothetical protein,19055.951900000004,374.8590845306706,645.6122871447446,415.91170240017874,478.79435802519794,0.3047644158085693,61.212449444713954,0.0,"[('inside', 1, 166)]",166.0,,cytoplasmic
CP002027.1,gene,185448,186363,+,MMSYN1_0145,,mRNA,conserved hypothetical protein,35439.52900000004,2069.599863055184,1778.6928099742374,1918.8760582782675,1922.389577102563,0.0756794312089509,245.77184928992574,0.0,"[('inside', 1, 304)]",304.0,,cytoplasmic
CP002027.1,gene,186591,187299,+,MMSYN1_0146,,mRNA,conserved hypothetical protein,28901.77790000004,28.680024041859046,32.28283341216258,26.83006462138591,29.264307358469182,0.09475511681253533,3.741355562549446,0.0,"[('inside', 1, 235)]",235.0,,cytoplasmic
CP002027.1,gene,187298,188828,+,MMSYN1_0147,,mRNA,cardiolipin synthetase,59892.14660000005,30.68941392948821,36.28491227317365,27.76776688061934,31.580697694427073,0.1370444476945828,4.037499249202045,4.0,"[('inside', 1, 3), ('TMhelix', 4, 24), ('outside', 25, 31), ('TMhelix', 32, 52), ('inside', 53, 62), ('TMhelix', 63, 72), ('outside', 73, 73), ('TMhelix', 74, 83), ('inside', 84, 509)]",509.0,,membrane
CP002027.1,gene,188951,189371,+,MMSYN1_0148,rpsL,mRNA,ribosomal protein S12,15489.163499999997,3662.3243252844245,3214.6233533352593,4099.443197804181,3658.7969588079554,0.12091965571489839,467.76642229714497,0.0,"[('inside', 1, 139)]",139.0,,cytoplasmic
