operon_id	chrom	strand	start0	end0	n_isoforms	n_reads_total	member_ids	length	tss	tts	sense_gene_count	sense_gene_loci	sense_gene_names	antisense_gene_count	antisense_gene_loci	antisense_gene_names	gene_count	gene_loci	gene_names	segmentation_type
OP_00341	CP002027.1	-	795222	806176	330	118336	ISO_209134,ISO_208756,ISO_208769,ISO_208783,ISO_208788,ISO_208793,ISO_208805,ISO_208815,ISO_208820,ISO_208823,ISO_208829,ISO_208834,ISO_208848,ISO_208852,ISO_208855,ISO_208861,ISO_208864,ISO_208871,ISO_208875,ISO_208882,ISO_208900,ISO_208906,ISO_208915,ISO_208923,ISO_208926,ISO_208934,ISO_208941,ISO_208948,ISO_208955,ISO_208964,ISO_208969,ISO_208973,ISO_208978,ISO_208983,ISO_208991,ISO_208999,ISO_209003,ISO_209008,ISO_209011,ISO_209017,ISO_209020,ISO_209022,ISO_209027,ISO_209030,ISO_209036,ISO_209045,ISO_209050,ISO_209055,ISO_209058,ISO_209062,ISO_209066,ISO_209074,ISO_209077,ISO_209084,ISO_209093,ISO_209098,ISO_209102,ISO_209107,ISO_209116,ISO_209122,ISO_209126,ISO_209133,ISO_209147,ISO_209153,ISO_209159,ISO_209164,ISO_209166,ISO_209171,ISO_209175,ISO_209181,ISO_209185,ISO_209190,ISO_209194,ISO_209197,ISO_209204,ISO_209208,ISO_209210,ISO_209212,ISO_209214,ISO_209224,ISO_209231,ISO_209236,ISO_209240,ISO_209245,ISO_209251,ISO_209258,ISO_209265,ISO_209269,ISO_209274,ISO_209282,ISO_209291,ISO_209294,ISO_209305,ISO_209310,ISO_209319,ISO_209323,ISO_209328,ISO_209337,ISO_209346,ISO_209354,ISO_209359,ISO_209367,ISO_209374,ISO_209380,ISO_209387,ISO_209390,ISO_209396,ISO_209401,ISO_209415,ISO_209422,ISO_209426,ISO_209433,ISO_209439,ISO_209447,ISO_209461,ISO_209468,ISO_209478,ISO_209484,ISO_209491,ISO_209497,ISO_209504,ISO_209510,ISO_209516,ISO_209523,ISO_209529,ISO_209539,ISO_209544,ISO_209549,ISO_209558,ISO_209564,ISO_209573,ISO_209583,ISO_209607,ISO_209616,ISO_209624,ISO_209635,ISO_209641,ISO_209649,ISO_209654,ISO_209662,ISO_209673,ISO_209681,ISO_209686,ISO_209696,ISO_209701,ISO_209711,ISO_209726,ISO_209731,ISO_209736,ISO_209747,ISO_209759,ISO_209769,ISO_209778,ISO_209788,ISO_209795,ISO_209806,ISO_209823,ISO_209833,ISO_209840,ISO_209852,ISO_209859,ISO_209881,ISO_209889,ISO_209895,ISO_209904,ISO_209915,ISO_209920,ISO_209930,ISO_209935,ISO_209947,ISO_209954,ISO_209981,ISO_209994,ISO_210001,ISO_210024,ISO_210038,ISO_210049,ISO_210055,ISO_210097,ISO_210112,ISO_210127,ISO_210140,ISO_210154,ISO_210187,ISO_210202,ISO_210237,ISO_210256,ISO_210324,ISO_210357,ISO_210382,ISO_210393,ISO_210416,ISO_210448,ISO_210509,ISO_210540,ISO_210560,ISO_210568,ISO_210691,ISO_210712,ISO_210729,ISO_210741,ISO_210885,ISO_210900,ISO_210933,ISO_211786,ISO_208866,ISO_208835,ISO_208924,ISO_208938,ISO_208957,ISO_208974,ISO_208984,ISO_209067,ISO_209135,ISO_209295,ISO_209403,ISO_209587,ISO_209856,ISO_210053,ISO_210076,ISO_210080,ISO_210050,ISO_211788,ISO_210889,ISO_211785,ISO_211910,ISO_217886,ISO_213510,ISO_214777,ISO_217887,ISO_217856,ISO_217838,ISO_217839,ISO_217899,ISO_217900,ISO_217841,ISO_217850,ISO_217911,ISO_217862,ISO_217919,ISO_218198,ISO_218201,ISO_217865,ISO_217926,ISO_217851,ISO_217927,ISO_218211,ISO_217930,ISO_217931,ISO_217932,ISO_217845,ISO_216344,ISO_216835,ISO_216859,ISO_216900,ISO_216979,ISO_217310,ISO_217326,ISO_217367,ISO_217397,ISO_217610,ISO_217649,ISO_217731,ISO_217753,ISO_217830,ISO_217855,ISO_217933,ISO_217852,ISO_218218,ISO_217867,ISO_217868,ISO_217934,ISO_217869,ISO_217935,ISO_217842,ISO_217936,ISO_217940,ISO_217870,ISO_217941,ISO_217942,ISO_218227,ISO_217943,ISO_217871,ISO_217944,ISO_217945,ISO_217946,ISO_217872,ISO_217843,ISO_217853,ISO_217873,ISO_217949,ISO_217874,ISO_217837,ISO_217875,ISO_217953,ISO_217954,ISO_217955,ISO_217840,ISO_217956,ISO_217957,ISO_217876,ISO_217877,ISO_217958,ISO_217848,ISO_217959,ISO_218244,ISO_217878,ISO_217879,ISO_218246,ISO_217880,ISO_217881,ISO_217960,ISO_217961,ISO_217962,ISO_218251,ISO_217964,ISO_218253,ISO_217966,ISO_218257,ISO_218258,ISO_217968,ISO_217971,ISO_217844,ISO_217882,ISO_217975,ISO_217849,ISO_217854,ISO_217883,ISO_218271,ISO_217981	10954	806176	795222	21	MMSYN1_0652,MMSYN1_0653,MMSYN1_0654,MMSYN1_0655,MMSYN1_0656,MMSYN1_0657,MMSYN1_0658,MMSYN1_0659,MMSYN1_0660,MMSYN1_0661,MMSYN1_0662,MMSYN1_0663,MMSYN1_0664,MMSYN1_0665,MMSYN1_0666,MMSYN1_0667,MMSYN1_0668,MMSYN1_0669,MMSYN1_0670,MMSYN1_0671,MMSYN1_0672	secY,rplO,rpsE,rplR,rplF,rpsH,rpsN,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW,rplD,rplC,rpsJ	0			21	MMSYN1_0652,MMSYN1_0653,MMSYN1_0654,MMSYN1_0655,MMSYN1_0656,MMSYN1_0657,MMSYN1_0658,MMSYN1_0659,MMSYN1_0660,MMSYN1_0661,MMSYN1_0662,MMSYN1_0663,MMSYN1_0664,MMSYN1_0665,MMSYN1_0666,MMSYN1_0667,MMSYN1_0668,MMSYN1_0669,MMSYN1_0670,MMSYN1_0671,MMSYN1_0672	secY,rplO,rpsE,rplR,rplF,rpsH,rpsN,rplE,rplX,rplN,rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW,rplD,rplC,rpsJ	isoform_operon_merged
OP_00342	CP002027.1	-	806303	807386	1	105	ISO_218335	1083	807386	806303	1	MMSYN1_0673	dhaK	0			1	MMSYN1_0673	dhaK	isoform_operon
OP_00343	CP002027.1	-	807456	809085	0	10		1629	809085	807456	1	MMSYN1_0674		0			1	MMSYN1_0674		rescue_single
OP_00344	CP002027.1	-	809092	810640	0	27		1548	810640	809092	1	MMSYN1_0675		0			1	MMSYN1_0675		rescue_single
OP_00345	CP002027.1	-	810755	812112	1	109	ISO_218540	1357	812112	810755	1	MMSYN1_0676		0			1	MMSYN1_0676		isoform_operon
OP_00346	CP002027.1	-	812149	813731	4	1049	ISO_218691,ISO_218707,ISO_218756,ISO_218811	1582	813731	812149	4	MMSYN1_0678,MMSYN1_0679,MMSYN1_0680,MMSYN1_0681	,,,	1	MMSYN1_0677		5	MMSYN1_0678,MMSYN1_0679,MMSYN1_0680,MMSYN1_0681	,,,	isoform_operon
OP_00347	CP002027.1	+	812168	813093	1	80	ISO_098198	925	812168	813093	1	MMSYN1_0677		0			1	MMSYN1_0677		isoform_operon
OP_00348	CP002027.1	-	813800	814964	0	25		1164	814964	813800	1	MMSYN1_0682		0			1	MMSYN1_0682		rescue_single
OP_00349	CP002027.1	-	815045	818314	11	3092	ISO_219005,ISO_218958,ISO_218977,ISO_218996,ISO_219004,ISO_219045,ISO_219162,ISO_219217,ISO_220014,ISO_220009,ISO_220011	3269	818314	815045	3	MMSYN1_0683,MMSYN1_0684,MMSYN1_0685	,folD,	0			3	MMSYN1_0683,MMSYN1_0684,MMSYN1_0685	,folD,	isoform_operon
OP_00350	CP002027.1	+	818357	819131	1	63	ISO_098330	774	818357	819131	1	MMSYN1_0686		0			1	MMSYN1_0686		isoform_operon
OP_00351	CP002027.1	-	819101	822369	9	1254	ISO_221163,ISO_221108,ISO_220399,ISO_221164,ISO_220298,ISO_221110,ISO_221162,ISO_221188,ISO_221159	3268	822369	819101	4	MMSYN1_0687,MMSYN1_0688,MMSYN1_0689,MMSYN1_0690	gatB,gatA,gatC,ligA	1	MMSYN1_0686		5	MMSYN1_0687,MMSYN1_0688,MMSYN1_0689,MMSYN1_0690	gatB,gatA,gatC,ligA	isoform_operon
OP_00352	CP002027.1	-	826270	828590	2	138	ISO_223016,ISO_223009	2320	828590	826270	4	MMSYN1_0691,MMSYN1_0692,MMSYN1_0693,MMSYN1_0694	,,,	0			4	MMSYN1_0691,MMSYN1_0692,MMSYN1_0693,MMSYN1_0694	,,,	isoform_operon
OP_00353	CP002027.1	-	830393	832550	12	3503	ISO_224208,ISO_224210,ISO_224267,ISO_224201,ISO_224200,ISO_224205,ISO_224306,ISO_224307,ISO_224308,ISO_224212,ISO_224206,ISO_224202	2157	832550	830393	3	MMSYN1_0695,MMSYN1_0696,MMSYN1_0697	,,	0			3	MMSYN1_0695,MMSYN1_0696,MMSYN1_0697	,,	isoform_operon
OP_00354	CP002027.1	-	833549	834748	3	428	ISO_224528,ISO_224527,ISO_224534	1199	834748	833549	2	MMSYN1_0698,MMSYN1_0699	,msrA/B	0			2	MMSYN1_0698,MMSYN1_0699	,msrA/B	isoform_operon
OP_00355	CP002027.1	-	834997	837322	2	228	ISO_224909,ISO_224918	2325	837322	834997	1	MMSYN1_0700		0			1	MMSYN1_0700		isoform_operon
OP_00356	CP002027.1	-	837437	840760	9	2302	ISO_225471,ISO_225481,ISO_225469,ISO_225468,ISO_225483,ISO_225477,ISO_225470,ISO_225479,ISO_225480	3323	840760	837437	2	MMSYN1_0701,MMSYN1_0702	,	0			2	MMSYN1_0701,MMSYN1_0702	,	isoform_operon
OP_00357	CP002027.1	-	842205	844123	2	208	ISO_225705,ISO_225691	1918	844123	842205	3	MMSYN1_0703,MMSYN1_0704,MMSYN1_0705	,,	0			3	MMSYN1_0703,MMSYN1_0704,MMSYN1_0705	,,	isoform_operon
OP_00358	CP002027.1	-	845452	849412	11	4644	ISO_227163,ISO_227149,ISO_227140,ISO_227152,ISO_227142,ISO_227154,ISO_227062,ISO_227143,ISO_227144,ISO_227135,ISO_227358	3960	849412	845452	4	MMSYN1_0706,MMSYN1_0707,MMSYN1_0708,MMSYN1_0710	,,,	0			4	MMSYN1_0706,MMSYN1_0707,MMSYN1_0708,MMSYN1_0710	,,,	isoform_operon_merged
OP_00359	CP002027.1	+	849513	851163	3	810	ISO_098735,ISO_098758,ISO_098734	1650	849513	851163	2	MMSYN1_0711,MMSYN1_0712	,	1	MMSYN1_0713		3	MMSYN1_0711,MMSYN1_0712	,	isoform_operon
OP_00360	CP002027.1	-	851125	852921	9	1987	ISO_227470,ISO_227581,ISO_227582,ISO_227471,ISO_227583,ISO_227469,ISO_227580,ISO_227473,ISO_227579	1796	852921	851125	2	MMSYN1_0713,MMSYN1_0714	,	1	MMSYN1_0712		3	MMSYN1_0713,MMSYN1_0714	,	isoform_operon
OP_00361	CP002027.1	-	853893	855268	4	675	ISO_227911,ISO_227910,ISO_227909,ISO_227940	1375	855268	853893	1	MMSYN1_0715		0			1	MMSYN1_0715		isoform_operon
OP_00362	CP002027.1	+	855375	856518	0	25		1143	855375	856518	1	MMSYN1_0716		0			1	MMSYN1_0716		rescue_single
OP_00363	CP002027.1	+	856680	861730	53	46009	ISO_098995,ISO_099000,ISO_098985,ISO_098986,ISO_099008,ISO_098987,ISO_099150,ISO_099236,ISO_099271,ISO_099320,ISO_099356,ISO_099339,ISO_099362,ISO_099340,ISO_099408,ISO_099450,ISO_099452,ISO_099442,ISO_099480,ISO_099481,ISO_099492,ISO_099497,ISO_099500,ISO_099516,ISO_099847,ISO_099850,ISO_099863,ISO_099892,ISO_099893,ISO_099894,ISO_099901,ISO_099849,ISO_099906,ISO_099910,ISO_099844,ISO_099929,ISO_099851,ISO_099848,ISO_099934,ISO_099993,ISO_100002,ISO_100003,ISO_100030,ISO_099846,ISO_099911,ISO_100044,ISO_100434,ISO_100437,ISO_100468,ISO_100710,ISO_101042,ISO_101104,ISO_101177	5050	856680	861730	13	MMSYN1_0717,MMSYN1_0718,MMSYN1_0719,MMSYN1_0720,MMSYN1_0721,MMSYN1_0722,MMSYN1_0723,MMSYN1_0724,MMSYN1_0725,MMSYN1_0726,MMSYN1_0727,MMSYN1_0728,MMSYN1_0729	,,,,,,,,,nagB,tpiA,,gpmI	0			13	MMSYN1_0717,MMSYN1_0718,MMSYN1_0719,MMSYN1_0720,MMSYN1_0721,MMSYN1_0722,MMSYN1_0723,MMSYN1_0724,MMSYN1_0725,MMSYN1_0726,MMSYN1_0727,MMSYN1_0728,MMSYN1_0729	,,,,,,,,,nagB,tpiA,,gpmI	isoform_operon
OP_00364	CP002027.1	+	861767	863451	3	528	ISO_101347,ISO_101349,ISO_101357	1684	861767	863451	2	MMSYN1_0730,MMSYN1_0731	,	0			2	MMSYN1_0730,MMSYN1_0731	,	isoform_operon
OP_00365	CP002027.1	-	863400	865857	2	350	ISO_228419,ISO_228421	2457	865857	863400	2	MMSYN1_0732,MMSYN1_0733	deoC,	1	MMSYN1_0731		3	MMSYN1_0732,MMSYN1_0733	deoC,	isoform_operon
OP_00366	CP002027.1	+	865851	867402	12	5409	ISO_101551,ISO_101554,ISO_101540,ISO_101555,ISO_101562,ISO_101564,ISO_101673,ISO_101679,ISO_101659,ISO_101681,ISO_101691,ISO_101660	1551	865851	867402	1	MMSYN1_0734	pdp	1	MMSYN1_0735	tnpB_4	2	MMSYN1_0734	pdp	isoform_operon
OP_00367	CP002027.1	-	868208	868751	0	119		543	868751	868208	1	MMSYN1_0736	tnpA_4	0			1	MMSYN1_0736	tnpA_4	rescue_single
OP_00368	CP002027.1	-	868751	869950	1	57	ISO_228785	1199	869950	868751	5	MMSYN1_0737,MMSYN1_0738,MMSYN1_0739,MMSYN1_0740,MMSYN1_0741	,,,,mmyCIIR	0			5	MMSYN1_0737,MMSYN1_0738,MMSYN1_0739,MMSYN1_0740,MMSYN1_0741	,,,,mmyCIIR	isoform_operon
OP_00369	CP002027.1	-	872161	877629	28	51837	ISO_229316,ISO_230726,ISO_229314,ISO_230727,ISO_230703,ISO_230698,ISO_230720,ISO_230769,ISO_230699,ISO_230771,ISO_230715,ISO_230700,ISO_230772,ISO_230773,ISO_230705,ISO_230721,ISO_230702,ISO_230706,ISO_230716,ISO_230717,ISO_230701,ISO_230961,ISO_230722,ISO_230697,ISO_230785,ISO_230718,ISO_230708,ISO_230798	5468	877629	872161	4	MMSYN1_0742,MMSYN1_0743,MMSYN1_0744,MMSYN1_0745	mmyCIIM,fruA,pfkB,	1	MMSYN1_0746		5	MMSYN1_0742,MMSYN1_0743,MMSYN1_0744,MMSYN1_0745	mmyCIIM,fruA,pfkB,	isoform_operon
OP_00370	CP002027.1	+	877169	879140	2	222	ISO_102127,ISO_102202	1971	877169	879140	2	MMSYN1_0746,MMSYN1_0747	,	1	MMSYN1_0748		3	MMSYN1_0746,MMSYN1_0747	,	isoform_operon
OP_00371	CP002027.1	-	879016	880514	2	127	ISO_231019,ISO_231031	1498	880514	879016	2	MMSYN1_0748,MMSYN1_0749	,	1	MMSYN1_0747		3	MMSYN1_0748,MMSYN1_0749	,	isoform_operon
OP_00372	CP002027.1	-	881547	882971	1	101	ISO_231565	1424	882971	881547	1	MMSYN1_0750		0			1	MMSYN1_0750		isoform_operon
OP_00373	CP002027.1	-	883948	886760	35	8092	ISO_234218,ISO_234255,ISO_234227,ISO_234219,ISO_234272,ISO_234221,ISO_234274,ISO_234228,ISO_234229,ISO_234224,ISO_234279,ISO_234230,ISO_234213,ISO_234284,ISO_234286,ISO_234214,ISO_234231,ISO_234232,ISO_234226,ISO_234294,ISO_234215,ISO_234216,ISO_234225,ISO_234298,ISO_234301,ISO_234302,ISO_234217,ISO_234212,ISO_234310,ISO_234311,ISO_234223,ISO_234312,ISO_234313,ISO_234321,ISO_234322	2812	886760	883948	1	MMSYN1_0751		0			1	MMSYN1_0751		isoform_operon
OP_00374	CP002027.1	+	887084	888137	1	3	ISO_102322	1053	887084	888137	2	MMSYN1_0752,MMSYN1_0753	,	0			2	MMSYN1_0752,MMSYN1_0753	,	rescue_multiple
OP_00375	CP002027.1	-	888225	890196	1	587	ISO_234610	1971	890196	888225	2	MMSYN1_0754,MMSYN1_0755	mmyCIIIM1,mmyCIIIM2	0			2	MMSYN1_0754,MMSYN1_0755	mmyCIIIM1,mmyCIIIM2	isoform_operon
OP_00376	CP002027.1	+	890219	892344	6	1182	ISO_102416,ISO_102417,ISO_102433,ISO_102458,ISO_102414,ISO_102469	2125	890219	892344	1	MMSYN1_0756	mmyCIIIR	0			1	MMSYN1_0756	mmyCIIIR	isoform_operon
OP_00377	CP002027.1	-	892690	893784	1	107	ISO_234768	1094	893784	892690	2	MMSYN1_0757,MMSYN1_0758	,	0			2	MMSYN1_0757,MMSYN1_0758	,	isoform_operon
OP_00378	CP002027.1	-	894823	895702	0	31		879	895702	894823	1	MMSYN1_0759		0			1	MMSYN1_0759		rescue_single
OP_00379	CP002027.1	-	895703	896162	0	50		459	896162	895703	1	MMSYN1_0760		0			1	MMSYN1_0760		rescue_single
OP_00380	CP002027.1	-	896175	898842	0	15		2667	898842	896175	1	MMSYN1_0761		0			1	MMSYN1_0761		rescue_single
OP_00381	CP002027.1	-	898853	900695	0	15		1842	900695	898853	1	MMSYN1_0762		0			1	MMSYN1_0762		rescue_single
OP_00382	CP002027.1	-	900709	901486	0	63		777	901486	900709	1	MMSYN1_0763		0			1	MMSYN1_0763		rescue_single
OP_00383	CP002027.1	-	901651	902203	0	1018		552	902203	901651	1	MMSYN1_0764	hpt_2	0			1	MMSYN1_0764	hpt_2	rescue_single
OP_00384	CP002027.1	-	902238	903537	0	855		1299	903537	902238	1	MMSYN1_0765	purB	0			1	MMSYN1_0765	purB	rescue_single
OP_00385	CP002027.1	-	903639	904713	1	123	ISO_235739	1074	904713	903639	1	MMSYN1_0766	purA	0			1	MMSYN1_0766	purA	isoform_operon
OP_00386	CP002027.1	-	904470	911270	18	13358	ISO_236150,ISO_236152,ISO_236122,ISO_236136,ISO_236145,ISO_236158,ISO_236146,ISO_236211,ISO_236141,ISO_236123,ISO_236138,ISO_236379,ISO_236469,ISO_236139,ISO_236380,ISO_237890,ISO_237880,ISO_237904	6800	911270	904470	8	MMSYN1_0766,MMSYN1_0767,MMSYN1_0768,MMSYN1_0769,MMSYN1_0770,MMSYN1_0771,MMSYN1_0772,MMSYN1_0773	purA,,mmyCIVR,mmyCIVM,,nrdE,nrdI,nrdF	0			8	MMSYN1_0766,MMSYN1_0767,MMSYN1_0768,MMSYN1_0769,MMSYN1_0770,MMSYN1_0771,MMSYN1_0772,MMSYN1_0773	purA,,mmyCIVR,mmyCIVM,,nrdE,nrdI,nrdF	isoform_operon_merged
OP_00387	CP002027.1	+	908963	914398	14	4976	ISO_102889,ISO_103048,ISO_103135,ISO_103189,ISO_103192,ISO_103197,ISO_103208,ISO_103230,ISO_103280,ISO_103129,ISO_103127,ISO_103298,ISO_103297,ISO_103928	5435	908963	914398	3	MMSYN1_0774,MMSYN1_0775,MMSYN1_0776	secG,,smpB	3	MMSYN1_0771,MMSYN1_0772,MMSYN1_0773	nrdE,nrdI,nrdF	6	MMSYN1_0774,MMSYN1_0775,MMSYN1_0776	secG,,smpB	isoform_operon_merged
OP_00388	CP002027.1	-	911392	913102	1	138	ISO_238234	1710	913102	911392	0			2	MMSYN1_0774,MMSYN1_0775	secG,	2			isoform_operon
OP_00389	CP002027.1	+	913972	914998	1	50	ISO_103988	1026	913972	914998	3	MMSYN1_0775,MMSYN1_0776,MMSYN1_0777	,smpB,	0			3	MMSYN1_0775,MMSYN1_0776,MMSYN1_0777	,smpB,	isoform_operon
OP_00390	CP002027.1	+	915014	920373	193	144704	ISO_104090,ISO_104097,ISO_104042,ISO_104033,ISO_104034,ISO_104130,ISO_104141,ISO_104054,ISO_104055,ISO_104035,ISO_104027,ISO_104028,ISO_104058,ISO_104029,ISO_104151,ISO_104059,ISO_104154,ISO_104061,ISO_104062,ISO_104157,ISO_104064,ISO_104065,ISO_104076,ISO_104030,ISO_104031,ISO_104037,ISO_104038,ISO_104032,ISO_104167,ISO_104068,ISO_104070,ISO_104072,ISO_104203,ISO_104074,ISO_104356,ISO_104377,ISO_104394,ISO_104414,ISO_104418,ISO_104438,ISO_104443,ISO_104465,ISO_104470,ISO_104484,ISO_104510,ISO_104508,ISO_104541,ISO_104562,ISO_104594,ISO_104613,ISO_104634,ISO_104632,ISO_104656,ISO_104689,ISO_104684,ISO_104688,ISO_104732,ISO_104731,ISO_104744,ISO_104785,ISO_104850,ISO_104862,ISO_104880,ISO_104886,ISO_104898,ISO_104887,ISO_104913,ISO_104917,ISO_104950,ISO_104958,ISO_104967,ISO_104965,ISO_104983,ISO_104986,ISO_104988,ISO_105006,ISO_105012,ISO_105015,ISO_105038,ISO_105075,ISO_105079,ISO_105089,ISO_105092,ISO_105122,ISO_105126,ISO_105137,ISO_105135,ISO_105153,ISO_105155,ISO_105180,ISO_105179,ISO_105197,ISO_105198,ISO_105212,ISO_105213,ISO_105235,ISO_105231,ISO_105247,ISO_105264,ISO_105269,ISO_105284,ISO_105282,ISO_105283,ISO_105288,ISO_105306,ISO_105320,ISO_105317,ISO_105326,ISO_105333,ISO_105342,ISO_105343,ISO_105352,ISO_105364,ISO_105360,ISO_105361,ISO_105386,ISO_105394,ISO_105410,ISO_105411,ISO_105485,ISO_105496,ISO_105497,ISO_105526,ISO_105537,ISO_105568,ISO_105577,ISO_105584,ISO_105585,ISO_105595,ISO_105597,ISO_105599,ISO_105608,ISO_105612,ISO_105620,ISO_105623,ISO_105634,ISO_105635,ISO_105649,ISO_105651,ISO_105647,ISO_105666,ISO_105683,ISO_105704,ISO_105736,ISO_105747,ISO_105754,ISO_105749,ISO_105763,ISO_105776,ISO_105784,ISO_105800,ISO_105805,ISO_105814,ISO_105856,ISO_105859,ISO_105868,ISO_105871,ISO_105877,ISO_105881,ISO_105884,ISO_105885,ISO_105902,ISO_105898,ISO_105921,ISO_105912,ISO_105922,ISO_105949,ISO_105957,ISO_105958,ISO_105984,ISO_105999,ISO_105996,ISO_106016,ISO_106017,ISO_106035,ISO_106052,ISO_106083,ISO_106084,ISO_106085,ISO_106097,ISO_106117,ISO_106138,ISO_106146,ISO_106180,ISO_106246,ISO_106250,ISO_106263,ISO_106280,ISO_106631,ISO_106632,ISO_106819,ISO_106820,ISO_106840	5359	915014	920373	5	MMSYN1_0778,MMSYN1_0779,MMSYN1_0780,MMSYN1_0781,MMSYN1_0782	,,tnpA_5,tnpB_5,	0			5	MMSYN1_0778,MMSYN1_0779,MMSYN1_0780,MMSYN1_0781,MMSYN1_0782	,,tnpA_5,tnpB_5,	isoform_operon_merged
OP_00391	CP002027.1	+	920379	921345	0	159		966	920379	921345	1	MMSYN1_0783		0			1	MMSYN1_0783		rescue_single
OP_00392	CP002027.1	-	921350	924996	7	2081	ISO_238878,ISO_239705,ISO_239712,ISO_239745,ISO_239704,ISO_239709,ISO_239710	3646	924996	921350	3	MMSYN1_0784,MMSYN1_0785,MMSYN1_0786	arcC_2,,arcB	0			3	MMSYN1_0784,MMSYN1_0785,MMSYN1_0786	arcC_2,,arcB	isoform_operon
OP_00393	CP002027.1	-	925093	928367	4	881	ISO_240709,ISO_240572,ISO_240708,ISO_240767	3274	928367	925093	1	MMSYN1_0787	mgtA	1	MMSYN1_0788		2	MMSYN1_0787	mgtA	isoform_operon
OP_00394	CP002027.1	-	929733	933643	6	374	ISO_241476,ISO_241894,ISO_241908,ISO_242031,ISO_242153,ISO_242557	3910	933643	929733	4	MMSYN1_0789,MMSYN1_0790,MMSYN1_0791,MMSYN1_0792	atpC,atpD_2,atpG,atpA	0			4	MMSYN1_0789,MMSYN1_0790,MMSYN1_0791,MMSYN1_0792	atpC,atpD_2,atpG,atpA	isoform_operon_merged
OP_00395	CP002027.1	-	933709	936510	12	4627	ISO_243696,ISO_244239,ISO_244311,ISO_243693,ISO_243972,ISO_244221,ISO_244242,ISO_244244,ISO_243715,ISO_244224,ISO_244314,ISO_244228	2801	936510	933709	6	MMSYN1_0792,MMSYN1_0793,MMSYN1_0794,MMSYN1_0795,MMSYN1_0796,MMSYN1_0797	atpA,atpH,atpF,atpE,atpB,	0			6	MMSYN1_0792,MMSYN1_0793,MMSYN1_0794,MMSYN1_0795,MMSYN1_0796,MMSYN1_0797	atpA,atpH,atpF,atpE,atpB,	isoform_operon
OP_00396	CP002027.1	-	936575	937263	1	97	ISO_244485	688	937263	936575	1	MMSYN1_0798	upp	0			1	MMSYN1_0798	upp	isoform_operon
OP_00397	CP002027.1	-	937306	941608	3	225	ISO_244881,ISO_244964,ISO_245199	4302	941608	937306	3	MMSYN1_0799,MMSYN1_0800,MMSYN1_0802	glyA,rpiB,	1	MMSYN1_0801		4	MMSYN1_0799,MMSYN1_0800,MMSYN1_0802	glyA,rpiB,	isoform_operon_merged
OP_00398	CP002027.1	-	942276	947623	12	901	ISO_246135,ISO_246747,ISO_246743,ISO_247220,ISO_247338,ISO_247376,ISO_247439,ISO_247472,ISO_248116,ISO_248297,ISO_248336,ISO_248871	5347	947623	942276	2	MMSYN1_0803,MMSYN1_0804	rpoC,rpoB	0			2	MMSYN1_0803,MMSYN1_0804	rpoC,rpoB	isoform_operon
OP_00399	CP002027.1	-	949608	953023	14	9749	ISO_251374,ISO_251411,ISO_251412,ISO_251372,ISO_251759,ISO_251336,ISO_251376,ISO_251378,ISO_251394,ISO_251765,ISO_251722,ISO_251747,ISO_251755,ISO_251764	3415	953023	949608	5	MMSYN1_0805,MMSYN1_0806,MMSYN1_0807,MMSYN1_0809,MMSYN1_0810	,rplL,rplJ,rplA,rplK	0			5	MMSYN1_0805,MMSYN1_0806,MMSYN1_0807,MMSYN1_0809,MMSYN1_0810	,rplL,rplJ,rplA,rplK	isoform_operon
OP_00400	CP002027.1	-	953141	954020	0	9		879	954020	953141	1	MMSYN1_0811	galU	0			1	MMSYN1_0811	galU	rescue_single
OP_00401	CP002027.1	-	954549	955926	0	30		1377	955926	954549	1	MMSYN1_0812		0			1	MMSYN1_0812		rescue_single
OP_00402	CP002027.1	+	956330	958510	11	2423	ISO_107737,ISO_107724,ISO_107725,ISO_107727,ISO_107728,ISO_107731,ISO_107732,ISO_107722,ISO_107723,ISO_107942,ISO_107943	2180	956330	958510	2	MMSYN1_0813,MMSYN1_0814	galE,glf	0			2	MMSYN1_0813,MMSYN1_0814	galE,glf	isoform_operon
OP_00403	CP002027.1	+	958510	958648	0	96		138	958510	958648	1	MMSYN1_0815		0			1	MMSYN1_0815		rescue_single
OP_00404	CP002027.1	-	958935	959442	0	137		507	959442	958935	1	MMSYN1_0928		1	MMSYN1_0929		2	MMSYN1_0928		rescue_single
OP_00405	CP002027.1	+	959416	959686	0	738		270	959416	959686	1	MMSYN1_0929		1	MMSYN1_0928		2	MMSYN1_0929		rescue_single
OP_00406	CP002027.1	-	959985	966034	11	1183	ISO_252906,ISO_252654,ISO_252772,ISO_252653,ISO_252774,ISO_252909,ISO_253079,ISO_253854,ISO_253826,ISO_253860,ISO_253829	6049	966034	959985	5	MMSYN1_0817,MMSYN1_0818,MMSYN1_0819,MMSYN1_0820,MMSYN1_0821	,,trxB,,hprK	1	MMSYN1_0816		6	MMSYN1_0817,MMSYN1_0818,MMSYN1_0819,MMSYN1_0820,MMSYN1_0821	,,trxB,,hprK	isoform_operon_merged
