isoform_id	chrom	strand	start0	end0	n_reads	pos5p_0	pos3p_0	intragenic_5p	intragenic_3p	category
ISO_004551	CP002027.1	+	29154	31382	4144	29154	31381	False	False	unprocessed
ISO_004616	CP002027.1	+	29154	31496	17	29154	31495	False	False	unprocessed
ISO_004617	CP002027.1	+	29154	31512	30	29154	31511	False	False	unprocessed
ISO_004629	CP002027.1	+	29154	31733	13	29154	31732	False	True	3p_intragenic_only
ISO_004630	CP002027.1	+	29154	31763	19	29154	31762	False	True	3p_intragenic_only
ISO_004653	CP002027.1	+	29154	32180	18	29154	32179	False	True	3p_intragenic_only
ISO_004693	CP002027.1	+	29154	34811	27	29154	34810	False	False	unprocessed
ISO_004697	CP002027.1	+	29154	35233	118	29154	35232	False	False	unprocessed
ISO_004607	CP002027.1	+	29155	31315	15	29155	31314	False	False	unprocessed
ISO_004609	CP002027.1	+	29155	31346	15	29155	31345	False	False	unprocessed
ISO_004612	CP002027.1	+	29155	31390	37	29155	31389	False	False	unprocessed
ISO_004613	CP002027.1	+	29155	31421	10	29155	31420	False	False	unprocessed
ISO_004646	CP002027.1	+	29155	32080	30	29155	32079	False	True	3p_intragenic_only
ISO_004611	CP002027.1	+	29163	31371	21	29163	31370	False	False	unprocessed
ISO_004770	CP002027.1	+	29165	31378	68	29165	31377	False	False	unprocessed
ISO_004775	CP002027.1	+	29173	30189	13	29173	30188	False	True	3p_intragenic_only
ISO_004772	CP002027.1	+	29173	31382	24	29173	31381	False	False	unprocessed
ISO_004779	CP002027.1	+	29181	31378	40	29181	31377	False	False	unprocessed
ISO_004780	CP002027.1	+	29187	30189	60	29187	30188	False	True	3p_intragenic_only
ISO_004781	CP002027.1	+	29187	31378	147	29187	31377	False	False	unprocessed
ISO_004794	CP002027.1	+	29187	31382	53	29187	31381	False	False	unprocessed
ISO_004798	CP002027.1	+	29194	30191	24	29194	30190	False	True	3p_intragenic_only
ISO_004800	CP002027.1	+	29195	31378	127	29195	31377	False	False	unprocessed
ISO_004809	CP002027.1	+	29202	30189	12	29202	30188	False	True	3p_intragenic_only
ISO_004806	CP002027.1	+	29203	31378	39	29203	31377	False	False	unprocessed
ISO_004815	CP002027.1	+	29213	31378	15	29213	31377	False	False	unprocessed
ISO_004819	CP002027.1	+	29224	31378	21	29224	31377	False	False	unprocessed
ISO_004825	CP002027.1	+	29244	31378	41	29244	31377	False	False	unprocessed
ISO_004829	CP002027.1	+	29253	31378	24	29253	31377	False	False	unprocessed
ISO_004837	CP002027.1	+	29264	31378	20	29264	31377	False	False	unprocessed
ISO_004839	CP002027.1	+	29274	31378	17	29274	31377	True	False	5p_intragenic_only
ISO_004843	CP002027.1	+	29288	31378	44	29288	31377	True	False	5p_intragenic_only
ISO_004845	CP002027.1	+	29291	31382	23	29291	31381	True	False	5p_intragenic_only
ISO_004850	CP002027.1	+	29298	31382	46	29298	31381	True	False	5p_intragenic_only
ISO_004849	CP002027.1	+	29299	31378	142	29299	31377	True	False	5p_intragenic_only
ISO_004856	CP002027.1	+	29304	30189	19	29304	30188	True	True	both_intragenic
ISO_004860	CP002027.1	+	29313	31378	67	29313	31377	True	False	5p_intragenic_only
ISO_004864	CP002027.1	+	29317	30189	21	29317	30188	True	True	both_intragenic
ISO_004882	CP002027.1	+	29325	30189	67	29325	30188	True	True	both_intragenic
ISO_004870	CP002027.1	+	29325	31378	402	29325	31377	True	False	5p_intragenic_only
ISO_004871	CP002027.1	+	29325	31382	120	29325	31381	True	False	5p_intragenic_only
ISO_004904	CP002027.1	+	29329	31378	89	29329	31377	True	False	5p_intragenic_only
ISO_004905	CP002027.1	+	29329	31382	11	29329	31381	True	False	5p_intragenic_only
ISO_004909	CP002027.1	+	29340	31378	41	29340	31377	True	False	5p_intragenic_only
ISO_004910	CP002027.1	+	29346	31382	13	29346	31381	True	False	5p_intragenic_only
ISO_004913	CP002027.1	+	29356	30189	10	29356	30188	True	True	both_intragenic
ISO_004914	CP002027.1	+	29356	31378	121	29356	31377	True	False	5p_intragenic_only
ISO_004915	CP002027.1	+	29356	31382	29	29356	31381	True	False	5p_intragenic_only
ISO_004923	CP002027.1	+	29368	30189	13	29368	30188	True	True	both_intragenic
ISO_004926	CP002027.1	+	29368	31378	152	29368	31377	True	False	5p_intragenic_only
ISO_004928	CP002027.1	+	29374	31378	28	29374	31377	True	False	5p_intragenic_only
ISO_004932	CP002027.1	+	29377	30191	19	29377	30190	True	True	both_intragenic
ISO_004931	CP002027.1	+	29377	31378	47	29377	31377	True	False	5p_intragenic_only
ISO_004934	CP002027.1	+	29380	31378	78	29380	31377	True	False	5p_intragenic_only
ISO_004937	CP002027.1	+	29381	31382	23	29381	31381	True	False	5p_intragenic_only
ISO_004942	CP002027.1	+	29391	31378	68	29391	31377	True	False	5p_intragenic_only
ISO_004944	CP002027.1	+	29397	31382	25	29397	31381	True	False	5p_intragenic_only
ISO_004946	CP002027.1	+	29402	31378	131	29402	31377	True	False	5p_intragenic_only
ISO_004953	CP002027.1	+	29402	31382	37	29402	31381	True	False	5p_intragenic_only
ISO_004948	CP002027.1	+	29405	30189	24	29405	30188	True	True	both_intragenic
ISO_004958	CP002027.1	+	29417	31378	797	29417	31377	True	False	5p_intragenic_only
ISO_004959	CP002027.1	+	29417	35233	11	29417	35232	True	False	5p_intragenic_only
ISO_004964	CP002027.1	+	29418	31382	364	29418	31381	True	False	5p_intragenic_only
ISO_004962	CP002027.1	+	29419	30189	97	29419	30188	True	True	both_intragenic
ISO_004982	CP002027.1	+	29419	31378	705	29419	31377	True	False	5p_intragenic_only
ISO_005000	CP002027.1	+	29431	31378	78	29431	31377	True	False	5p_intragenic_only
ISO_005007	CP002027.1	+	29438	31378	134	29438	31377	True	False	5p_intragenic_only
ISO_005014	CP002027.1	+	29445	30189	27	29445	30188	True	True	both_intragenic
ISO_005019	CP002027.1	+	29445	31378	552	29445	31377	True	False	5p_intragenic_only
ISO_005011	CP002027.1	+	29445	31382	138	29445	31381	True	False	5p_intragenic_only
ISO_005038	CP002027.1	+	29453	31378	230	29453	31377	True	False	5p_intragenic_only
ISO_005043	CP002027.1	+	29454	30189	11	29454	30188	True	True	both_intragenic
ISO_005044	CP002027.1	+	29460	31378	123	29460	31377	True	False	5p_intragenic_only
ISO_005049	CP002027.1	+	29463	31378	120	29463	31377	True	False	5p_intragenic_only
ISO_005059	CP002027.1	+	29469	31378	72	29469	31377	True	False	5p_intragenic_only
ISO_005060	CP002027.1	+	29471	31382	16	29471	31381	True	False	5p_intragenic_only
ISO_005064	CP002027.1	+	29482	31378	140	29482	31377	True	False	5p_intragenic_only
ISO_005065	CP002027.1	+	29482	31382	32	29482	31381	True	False	5p_intragenic_only
ISO_005075	CP002027.1	+	29490	31378	236	29490	31377	True	False	5p_intragenic_only
ISO_005076	CP002027.1	+	29490	31382	42	29490	31381	True	False	5p_intragenic_only
ISO_005089	CP002027.1	+	29501	31378	122	29501	31377	True	False	5p_intragenic_only
ISO_005092	CP002027.1	+	29510	31378	104	29510	31377	True	False	5p_intragenic_only
ISO_005095	CP002027.1	+	29510	31382	30	29510	31381	True	False	5p_intragenic_only
ISO_005101	CP002027.1	+	29517	31378	146	29517	31377	True	False	5p_intragenic_only
ISO_005103	CP002027.1	+	29518	31382	23	29518	31381	True	False	5p_intragenic_only
ISO_005109	CP002027.1	+	29529	31378	354	29529	31377	True	False	5p_intragenic_only
ISO_005110	CP002027.1	+	29531	31382	103	29531	31381	True	False	5p_intragenic_only
ISO_005125	CP002027.1	+	29545	31378	242	29545	31377	True	False	5p_intragenic_only
ISO_005128	CP002027.1	+	29550	31378	187	29550	31377	True	False	5p_intragenic_only
ISO_005153	CP002027.1	+	29553	30191	23	29553	30190	True	True	both_intragenic
ISO_005145	CP002027.1	+	29553	31378	2175	29553	31377	True	False	5p_intragenic_only
ISO_005131	CP002027.1	+	29553	35233	16	29553	35232	True	False	5p_intragenic_only
ISO_005159	CP002027.1	+	29559	31378	386	29559	31377	True	False	5p_intragenic_only
ISO_005160	CP002027.1	+	29559	31382	76	29559	31381	True	False	5p_intragenic_only
ISO_005198	CP002027.1	+	29565	31378	239	29565	31377	True	False	5p_intragenic_only
ISO_005200	CP002027.1	+	29566	31382	82	29566	31381	True	False	5p_intragenic_only
ISO_005211	CP002027.1	+	29575	31378	154	29575	31377	True	False	5p_intragenic_only
ISO_005214	CP002027.1	+	29575	31382	28	29575	31381	True	False	5p_intragenic_only
ISO_005217	CP002027.1	+	29589	31378	84	29589	31377	True	False	5p_intragenic_only
ISO_005218	CP002027.1	+	29591	31382	31	29591	31381	True	False	5p_intragenic_only
ISO_005224	CP002027.1	+	29603	31378	113	29603	31377	True	False	5p_intragenic_only
ISO_005226	CP002027.1	+	29608	31377	18	29608	31376	True	False	5p_intragenic_only
ISO_005229	CP002027.1	+	29617	31378	384	29617	31377	True	False	5p_intragenic_only
ISO_005234	CP002027.1	+	29619	31378	88	29619	31377	True	False	5p_intragenic_only
ISO_005245	CP002027.1	+	29620	31382	28	29620	31381	True	False	5p_intragenic_only
ISO_005248	CP002027.1	+	29631	31378	75	29631	31377	True	False	5p_intragenic_only
ISO_005251	CP002027.1	+	29637	31378	69	29637	31377	True	False	5p_intragenic_only
ISO_005253	CP002027.1	+	29645	31378	93	29645	31377	True	False	5p_intragenic_only
ISO_005255	CP002027.1	+	29649	31382	61	29649	31381	True	False	5p_intragenic_only
ISO_005259	CP002027.1	+	29654	31378	49	29654	31377	True	False	5p_intragenic_only
ISO_005266	CP002027.1	+	29659	31382	39	29659	31381	True	False	5p_intragenic_only
ISO_005269	CP002027.1	+	29668	31378	63	29668	31377	True	False	5p_intragenic_only
ISO_005270	CP002027.1	+	29673	31382	41	29673	31381	True	False	5p_intragenic_only
ISO_005283	CP002027.1	+	29681	31382	36	29681	31381	True	False	5p_intragenic_only
ISO_005282	CP002027.1	+	29682	31378	207	29682	31377	True	False	5p_intragenic_only
ISO_005294	CP002027.1	+	29695	31378	384	29695	31377	True	False	5p_intragenic_only
ISO_005299	CP002027.1	+	29703	31378	127	29703	31377	True	False	5p_intragenic_only
ISO_005305	CP002027.1	+	29703	31382	41	29703	31381	True	False	5p_intragenic_only
ISO_005315	CP002027.1	+	29705	31378	141	29705	31377	True	False	5p_intragenic_only
ISO_005316	CP002027.1	+	29706	31382	33	29706	31381	True	False	5p_intragenic_only
ISO_005321	CP002027.1	+	29718	31378	158	29718	31377	True	False	5p_intragenic_only
ISO_005322	CP002027.1	+	29723	31382	38	29723	31381	True	False	5p_intragenic_only
ISO_005329	CP002027.1	+	29737	31378	209	29737	31377	True	False	5p_intragenic_only
ISO_005330	CP002027.1	+	29737	31382	73	29737	31381	True	False	5p_intragenic_only
ISO_005341	CP002027.1	+	29738	31378	230	29738	31377	True	False	5p_intragenic_only
ISO_005342	CP002027.1	+	29739	31382	43	29739	31381	True	False	5p_intragenic_only
ISO_005351	CP002027.1	+	29754	31378	218	29754	31377	True	False	5p_intragenic_only
ISO_005352	CP002027.1	+	29759	31371	15	29759	31370	True	False	5p_intragenic_only
ISO_005354	CP002027.1	+	29763	31382	30	29763	31381	True	False	5p_intragenic_only
ISO_005359	CP002027.1	+	29764	31378	133	29764	31377	True	False	5p_intragenic_only
ISO_005368	CP002027.1	+	29773	31378	80	29773	31377	True	False	5p_intragenic_only
ISO_005373	CP002027.1	+	29780	31378	71	29780	31377	True	False	5p_intragenic_only
ISO_005376	CP002027.1	+	29784	31378	59	29784	31377	True	False	5p_intragenic_only
ISO_005381	CP002027.1	+	29794	31378	145	29794	31377	True	False	5p_intragenic_only
ISO_005383	CP002027.1	+	29798	31382	10	29798	31381	True	False	5p_intragenic_only
ISO_005384	CP002027.1	+	29799	31378	59	29799	31377	True	False	5p_intragenic_only
ISO_005393	CP002027.1	+	29809	31378	150	29809	31377	True	False	5p_intragenic_only
ISO_005395	CP002027.1	+	29813	31371	14	29813	31370	True	False	5p_intragenic_only
ISO_005404	CP002027.1	+	29817	31378	144	29817	31377	True	False	5p_intragenic_only
ISO_005405	CP002027.1	+	29825	31377	15	29825	31376	True	False	5p_intragenic_only
ISO_005410	CP002027.1	+	29828	31382	19	29828	31381	True	False	5p_intragenic_only
ISO_005414	CP002027.1	+	29831	31378	770	29831	31377	True	False	5p_intragenic_only
ISO_005417	CP002027.1	+	29831	31382	187	29831	31381	True	False	5p_intragenic_only
ISO_005450	CP002027.1	+	29844	31378	108	29844	31377	True	False	5p_intragenic_only
ISO_005453	CP002027.1	+	29854	31378	157	29854	31377	True	False	5p_intragenic_only
ISO_005459	CP002027.1	+	29861	31382	58	29861	31381	True	False	5p_intragenic_only
ISO_005462	CP002027.1	+	29862	31378	289	29862	31377	True	False	5p_intragenic_only
ISO_005463	CP002027.1	+	29869	31382	15	29869	31381	True	False	5p_intragenic_only
ISO_005472	CP002027.1	+	29877	31378	693	29877	31377	True	False	5p_intragenic_only
ISO_005475	CP002027.1	+	29879	31371	45	29879	31370	True	False	5p_intragenic_only
ISO_005480	CP002027.1	+	29884	31382	21	29884	31381	True	False	5p_intragenic_only
ISO_005492	CP002027.1	+	29887	31378	99	29887	31377	True	False	5p_intragenic_only
ISO_005495	CP002027.1	+	29896	31378	94	29896	31377	True	False	5p_intragenic_only
ISO_005496	CP002027.1	+	29903	31378	44	29903	31377	True	False	5p_intragenic_only
ISO_005502	CP002027.1	+	29909	31378	111	29909	31377	True	False	5p_intragenic_only
ISO_005504	CP002027.1	+	29912	31374	20	29912	31373	True	False	5p_intragenic_only
ISO_005510	CP002027.1	+	29920	31382	16	29920	31381	True	False	5p_intragenic_only
ISO_005511	CP002027.1	+	29923	31378	157	29923	31377	True	False	5p_intragenic_only
ISO_005516	CP002027.1	+	29931	31378	172	29931	31377	True	False	5p_intragenic_only
ISO_005520	CP002027.1	+	29937	31378	69	29937	31377	True	False	5p_intragenic_only
ISO_005521	CP002027.1	+	29938	31382	30	29938	31381	True	False	5p_intragenic_only
ISO_005525	CP002027.1	+	29946	31378	94	29946	31377	True	False	5p_intragenic_only
ISO_005529	CP002027.1	+	29946	31382	27	29946	31381	True	False	5p_intragenic_only
ISO_005535	CP002027.1	+	29957	31378	54	29957	31377	True	False	5p_intragenic_only
ISO_005539	CP002027.1	+	29969	31378	47	29969	31377	True	False	5p_intragenic_only
ISO_005540	CP002027.1	+	29976	31378	28	29976	31377	True	False	5p_intragenic_only
ISO_005544	CP002027.1	+	29983	31378	53	29983	31377	True	False	5p_intragenic_only
ISO_005555	CP002027.1	+	29992	31371	10	29992	31370	True	False	5p_intragenic_only
ISO_005550	CP002027.1	+	29992	31378	195	29992	31377	True	False	5p_intragenic_only
ISO_005563	CP002027.1	+	30006	31378	38	30006	31377	True	False	5p_intragenic_only
ISO_005564	CP002027.1	+	30013	31378	120	30013	31377	True	False	5p_intragenic_only
ISO_005567	CP002027.1	+	30019	31378	26	30019	31377	True	False	5p_intragenic_only
ISO_005573	CP002027.1	+	30021	31382	28	30021	31381	True	False	5p_intragenic_only
ISO_005575	CP002027.1	+	30030	31378	139	30030	31377	True	False	5p_intragenic_only
ISO_005579	CP002027.1	+	30034	31378	113	30034	31377	True	False	5p_intragenic_only
ISO_005587	CP002027.1	+	30041	31378	49	30041	31377	True	False	5p_intragenic_only
ISO_005584	CP002027.1	+	30041	31382	12	30041	31381	True	False	5p_intragenic_only
ISO_005589	CP002027.1	+	30059	31378	78	30059	31377	True	False	5p_intragenic_only
ISO_005591	CP002027.1	+	30059	31382	26	30059	31381	True	False	5p_intragenic_only
ISO_005596	CP002027.1	+	30068	31378	183	30068	31377	True	False	5p_intragenic_only
ISO_005597	CP002027.1	+	30068	31382	36	30068	31381	True	False	5p_intragenic_only
ISO_005605	CP002027.1	+	30077	31382	18	30077	31381	True	False	5p_intragenic_only
ISO_005604	CP002027.1	+	30078	31378	92	30078	31377	True	False	5p_intragenic_only
ISO_005611	CP002027.1	+	30088	31382	30	30088	31381	True	False	5p_intragenic_only
ISO_005610	CP002027.1	+	30089	31378	153	30089	31377	True	False	5p_intragenic_only
ISO_005617	CP002027.1	+	30106	31378	143	30106	31377	True	False	5p_intragenic_only
ISO_005619	CP002027.1	+	30110	31378	76	30110	31377	True	False	5p_intragenic_only
ISO_005624	CP002027.1	+	30113	31382	16	30113	31381	True	False	5p_intragenic_only
ISO_005626	CP002027.1	+	30121	31378	58	30121	31377	True	False	5p_intragenic_only
ISO_005628	CP002027.1	+	30128	31378	55	30128	31377	True	False	5p_intragenic_only
ISO_005630	CP002027.1	+	30133	31378	26	30133	31377	True	False	5p_intragenic_only
ISO_005632	CP002027.1	+	30143	31378	60	30143	31377	True	False	5p_intragenic_only
ISO_005639	CP002027.1	+	30154	31378	171	30154	31377	True	False	5p_intragenic_only
ISO_005640	CP002027.1	+	30161	31378	54	30161	31377	True	False	5p_intragenic_only
ISO_005649	CP002027.1	+	30169	31378	74	30169	31377	True	False	5p_intragenic_only
ISO_005652	CP002027.1	+	30176	31378	53	30176	31377	True	False	5p_intragenic_only
ISO_005657	CP002027.1	+	30178	31378	28	30178	31377	True	False	5p_intragenic_only
ISO_005662	CP002027.1	+	30186	31378	129	30186	31377	True	False	5p_intragenic_only
ISO_005661	CP002027.1	+	30186	31382	27	30186	31381	True	False	5p_intragenic_only
ISO_005671	CP002027.1	+	30196	31378	34	30196	31377	True	False	5p_intragenic_only
ISO_005678	CP002027.1	+	30209	31378	51	30209	31377	True	False	5p_intragenic_only
ISO_005680	CP002027.1	+	30216	31377	18	30216	31376	True	False	5p_intragenic_only
ISO_005683	CP002027.1	+	30222	31378	21	30222	31377	True	False	5p_intragenic_only
ISO_005688	CP002027.1	+	30230	31378	18	30230	31377	True	False	5p_intragenic_only
ISO_005689	CP002027.1	+	30235	31382	13	30235	31381	True	False	5p_intragenic_only
ISO_005692	CP002027.1	+	30237	31378	82	30237	31377	True	False	5p_intragenic_only
ISO_005695	CP002027.1	+	30246	31382	28	30246	31381	True	False	5p_intragenic_only
ISO_005700	CP002027.1	+	30257	31378	113	30257	31377	True	False	5p_intragenic_only
ISO_005702	CP002027.1	+	30262	31377	19	30262	31376	True	False	5p_intragenic_only
ISO_005708	CP002027.1	+	30268	31378	79	30268	31377	True	False	5p_intragenic_only
ISO_005710	CP002027.1	+	30271	31378	28	30271	31377	True	False	5p_intragenic_only
ISO_005713	CP002027.1	+	30273	31382	19	30273	31381	True	False	5p_intragenic_only
ISO_005715	CP002027.1	+	30280	31378	61	30280	31377	True	False	5p_intragenic_only
ISO_005721	CP002027.1	+	30292	31378	52	30292	31377	True	False	5p_intragenic_only
ISO_005719	CP002027.1	+	30292	31382	15	30292	31381	True	False	5p_intragenic_only
ISO_005727	CP002027.1	+	30303	31378	51	30303	31377	True	False	5p_intragenic_only
ISO_005733	CP002027.1	+	30316	31382	25	30316	31381	True	False	5p_intragenic_only
ISO_005732	CP002027.1	+	30319	31378	109	30319	31377	True	False	5p_intragenic_only
ISO_005742	CP002027.1	+	30324	31378	47	30324	31377	True	False	5p_intragenic_only
ISO_005746	CP002027.1	+	30337	31378	131	30337	31377	True	False	5p_intragenic_only
ISO_005747	CP002027.1	+	30342	31371	15	30342	31370	True	False	5p_intragenic_only
ISO_005755	CP002027.1	+	30351	31378	59	30351	31377	True	False	5p_intragenic_only
ISO_005757	CP002027.1	+	30359	31378	16	30359	31377	True	False	5p_intragenic_only
ISO_005759	CP002027.1	+	30364	31378	31	30364	31377	True	False	5p_intragenic_only
ISO_005764	CP002027.1	+	30374	31378	40	30374	31377	True	False	5p_intragenic_only
ISO_005767	CP002027.1	+	30381	31378	27	30381	31377	True	False	5p_intragenic_only
ISO_005771	CP002027.1	+	30388	31378	45	30388	31377	True	False	5p_intragenic_only
ISO_005775	CP002027.1	+	30395	31378	31	30395	31377	True	False	5p_intragenic_only
ISO_005779	CP002027.1	+	30395	31382	12	30395	31381	True	False	5p_intragenic_only
ISO_005783	CP002027.1	+	30404	31378	55	30404	31377	True	False	5p_intragenic_only
ISO_005784	CP002027.1	+	30410	31382	26	30410	31381	True	False	5p_intragenic_only
ISO_005792	CP002027.1	+	30420	31378	33	30420	31377	True	False	5p_intragenic_only
ISO_005799	CP002027.1	+	30435	31378	32	30435	31377	True	False	5p_intragenic_only
ISO_005803	CP002027.1	+	30445	31378	48	30445	31377	True	False	5p_intragenic_only
ISO_005805	CP002027.1	+	30451	31378	32	30451	31377	True	False	5p_intragenic_only
ISO_005810	CP002027.1	+	30452	31382	12	30452	31381	True	False	5p_intragenic_only
ISO_005812	CP002027.1	+	30463	31378	104	30463	31377	True	False	5p_intragenic_only
ISO_005814	CP002027.1	+	30464	35233	11	30464	35232	True	False	5p_intragenic_only
ISO_005824	CP002027.1	+	30472	31378	1138	30472	31377	True	False	5p_intragenic_only
ISO_005815	CP002027.1	+	30472	31382	263	30472	31381	True	False	5p_intragenic_only
ISO_005848	CP002027.1	+	30472	34809	13	30472	34808	True	False	5p_intragenic_only
ISO_005849	CP002027.1	+	30472	35232	77	30472	35231	True	False	5p_intragenic_only
ISO_005850	CP002027.1	+	30474	31382	94	30474	31381	True	False	5p_intragenic_only
