orfs	isoform_id	n_reads	strand	n_orfs	n_with_stop	n_without_stop
MMSYN1_0029✓	ISO_009618	144	+	1	1	0
MMSYN1_0029✓	ISO_009625	195	+	1	1	0
MMSYN1_0030✓	ISO_119045	23	-	1	1	0
MMSYN1_0030✓	ISO_119046	700	-	1	1	0
MMSYN1_0031✓ MMSYN1_0030✓	ISO_119199	10	-	2	2	0
MMSYN1_0031✓ MMSYN1_0030✓	ISO_119202	2423	-	2	2	0
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119261	17	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119209	28	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119265	13	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119211	38	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119268	15	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119214	12	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119271	12	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119215	34	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119274	10	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119218	172	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119281	11	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119284	12	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119285	10	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119219	33	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119290	11	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119221	13	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119222	20	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119223	22	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119298	11	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119302	33	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119203	228	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119204	1410	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119312	12	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119205	41	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119226	17	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119316	11	-	2	1	1
MMSYN1_0031✓ MMSYN1_0030✗	ISO_119227	56	-	2	1	1
MMSYN1_0032✓	ISO_119660	52	-	1	1	0
MMSYN1_0032✗	ISO_119661	39	-	1	0	1
MMSYN1_0032✗	ISO_119695	13	-	1	0	1
MMSYN1_0032✗	ISO_119658	722	-	1	0	1
MMSYN1_0032✗	ISO_119702	38	-	1	0	1
MMSYN1_0032✗	ISO_119703	36	-	1	0	1
MMSYN1_0032✗	ISO_119664	312	-	1	0	1
MMSYN1_0032✗	ISO_119727	37	-	1	0	1
MMSYN1_0032✗	ISO_119738	12	-	1	0	1
MMSYN1_0032✗	ISO_119743	17	-	1	0	1
MMSYN1_0032✗	ISO_119752	13	-	1	0	1
MMSYN1_0032✗	ISO_119665	26	-	1	0	1
MMSYN1_0033✗	ISO_120118	13	-	1	0	1
MMSYN1_0034✗	ISO_009717	40	+	1	0	1
MMSYN1_0034✗	ISO_009722	25	+	1	0	1
MMSYN1_0034✗	ISO_009723	231	+	1	0	1
MMSYN1_0034✗	ISO_009729	12	+	1	0	1
MMSYN1_0034✗	ISO_009745	21	+	1	0	1
MMSYN1_0034✗	ISO_009752	10	+	1	0	1
MMSYN1_0034✗	ISO_009754	15	+	1	0	1
MMSYN1_0034✗	ISO_009756	11	+	1	0	1
MMSYN1_0034✗	ISO_009758	13	+	1	0	1
MMSYN1_0034✗	ISO_009764	17	+	1	0	1
MMSYN1_0034✗	ISO_009771	10	+	1	0	1
MMSYN1_0034✗	ISO_009773	21	+	1	0	1
MMSYN1_0034✗	ISO_009774	13	+	1	0	1
MMSYN1_0034✗	ISO_009775	31	+	1	0	1
MMSYN1_0034✗	ISO_009776	22	+	1	0	1
MMSYN1_0034✗	ISO_009779	10	+	1	0	1
MMSYN1_0034✗	ISO_009781	31	+	1	0	1
MMSYN1_0034✗	ISO_009782	32	+	1	0	1
MMSYN1_0034✗	ISO_009792	30	+	1	0	1
MMSYN1_0034✗	ISO_009795	14	+	1	0	1
MMSYN1_0034✗	ISO_009796	12	+	1	0	1
MMSYN1_0034✗	ISO_009802	36	+	1	0	1
MMSYN1_0034✗	ISO_009804	10	+	1	0	1
MMSYN1_0034✗	ISO_009806	16	+	1	0	1
MMSYN1_0034✗	ISO_009813	14	+	1	0	1
MMSYN1_0034✗	ISO_009816	15	+	1	0	1
MMSYN1_0034✗	ISO_009817	11	+	1	0	1
MMSYN1_0034✗	ISO_009819	12	+	1	0	1
MMSYN1_0034✗	ISO_009821	19	+	1	0	1
MMSYN1_0034✗	ISO_009825	14	+	1	0	1
MMSYN1_0034✗	ISO_009831	21	+	1	0	1
MMSYN1_0034✗	ISO_009835	15	+	1	0	1
MMSYN1_0034✗	ISO_009843	10	+	1	0	1
MMSYN1_0034✗	ISO_009876	10	+	1	0	1
MMSYN1_0035✗	ISO_011018	24	+	1	0	1
MMSYN1_0035✗	ISO_011029	10	+	1	0	1
MMSYN1_0035✗	ISO_011038	27	+	1	0	1
MMSYN1_0035✓	ISO_011042	49	+	1	1	0
MMSYN1_0036✗	ISO_011068	14	+	1	0	1
MMSYN1_0036✗	ISO_011076	28	+	1	0	1
MMSYN1_0036✗	ISO_011077	130	+	1	0	1
MMSYN1_0036✗	ISO_011087	10	+	1	0	1
MMSYN1_0036✗	ISO_011088	11	+	1	0	1
MMSYN1_0036✗	ISO_011091	31	+	1	0	1
MMSYN1_0036✓	ISO_011094	10	+	1	1	0
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011095	12	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011096	23	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011097	33	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011099	10	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011100	27	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011102	787	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011103	1326	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011105	12	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011108	25	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011109	10	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011111	43	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011112	15	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011053	73	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011114	30	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011054	12	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011116	29	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011117	25	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011118	51	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011119	21	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011120	16	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011121	13	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011122	14	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011123	12	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011124	16	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011125	19	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011126	13	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011127	21	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011128	27	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011129	12	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011130	46	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011131	70	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011055	33	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011133	24	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011134	77	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011135	75	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011136	29	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011137	19	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011138	775	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011139	17	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011140	51	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011141	21	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011142	34	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011143	38	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011144	16	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011145	58	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011146	11	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011147	29	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011148	39	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011149	27	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011150	28	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011151	29	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011152	26	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011153	21	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011154	31	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011155	33	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011156	24	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011157	39	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011158	27	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011159	16	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011160	34	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011161	58	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011162	18	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011163	34	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011164	101	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011165	38	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011166	30	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011167	72	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011168	11	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011169	22	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011170	14	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011171	39	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011172	26	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011173	22	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011174	30	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011175	54	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011056	61	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011176	41	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011177	15	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011178	25	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011179	22	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011180	26	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011181	29	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011182	25	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011183	89	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011184	20	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✗	ISO_011185	16	+	2	1	1
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011057	1328	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011186	72	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011187	10	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011188	19	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011058	704	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011189	2825	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011191	11	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011192	10	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011198	12	+	2	2	0
MMSYN1_0036✓ MMSYN1_0037✓ MMSYN1_0038✗	ISO_011236	46	+	3	2	1
MMSYN1_0036✓ MMSYN1_0037✓ MMSYN1_0038✓	ISO_011242	14	+	3	3	0
MMSYN1_0036✓ MMSYN1_0037✓	ISO_011251	20	+	2	2	0
MMSYN1_0037✓	ISO_011345	11	+	1	1	0
MMSYN1_0037✓	ISO_011485	10	+	1	1	0
MMSYN1_0037✗	ISO_011497	16	+	1	0	1
MMSYN1_0037✗	ISO_011499	56	+	1	0	1
MMSYN1_0037✓	ISO_011500	202	+	1	1	0
MMSYN1_0037✓	ISO_011533	15	+	1	1	0
MMSYN1_0037✓	ISO_011546	12	+	1	1	0
MMSYN1_0037✓	ISO_011555	11	+	1	1	0
MMSYN1_0037✓	ISO_011554	14	+	1	1	0
MMSYN1_0037✓	ISO_011564	14	+	1	1	0
MMSYN1_0039✗	ISO_120857	34	-	1	0	1
MMSYN1_0039✗	ISO_120951	47	-	1	0	1
MMSYN1_0039✗	ISO_120846	27	-	1	0	1
MMSYN1_0039✗	ISO_120856	29	-	1	0	1
MMSYN1_0039✗	ISO_120862	382	-	1	0	1
MMSYN1_0039✗	ISO_120939	16	-	1	0	1
MMSYN1_0039✗	ISO_120948	107	-	1	0	1
MMSYN1_0039✗	ISO_120953	255	-	1	0	1
MMSYN1_0039✗	ISO_120969	51	-	1	0	1
MMSYN1_0039✗	ISO_120872	73	-	1	0	1
MMSYN1_0039✗	ISO_120957	35	-	1	0	1
MMSYN1_0039✗	ISO_120840	18	-	1	0	1
MMSYN1_0039✗	ISO_120848	45	-	1	0	1
MMSYN1_0039✗	ISO_120858	999	-	1	0	1
MMSYN1_0039✗	ISO_120919	22	-	1	0	1
MMSYN1_0039✗	ISO_120936	43	-	1	0	1
MMSYN1_0039✗	ISO_120947	258	-	1	0	1
MMSYN1_0039✗	ISO_120958	363	-	1	0	1
MMSYN1_0039✗	ISO_120971	96	-	1	0	1
MMSYN1_0039✗	ISO_120866	110	-	1	0	1
MMSYN1_0039✗	ISO_120954	67	-	1	0	1
MMSYN1_0039✗	ISO_120972	10	-	1	0	1
MMSYN1_0039✗	ISO_120865	40	-	1	0	1
MMSYN1_0039✗	ISO_120963	17	-	1	0	1
MMSYN1_0041✓	ISO_011695	31	+	1	1	0
MMSYN1_0041✓	ISO_011697	21	+	1	1	0
MMSYN1_0041✓	ISO_011709	65	+	1	1	0
MMSYN1_0041✓	ISO_011713	15	+	1	1	0
MMSYN1_0041✓	ISO_011721	45	+	1	1	0
MMSYN1_0041✓	ISO_011748	10	+	1	1	0
MMSYN1_0041✓	ISO_011767	18	+	1	1	0
MMSYN1_0041✗	ISO_011686	15	+	1	0	1
MMSYN1_0041✗	ISO_011687	22	+	1	0	1
MMSYN1_0041✓	ISO_011690	10	+	1	1	0
MMSYN1_0041✓	ISO_011693	12	+	1	1	0
MMSYN1_0041✓	ISO_011696	44	+	1	1	0
MMSYN1_0041✓	ISO_011698	13	+	1	1	0
MMSYN1_0041✓	ISO_011700	14	+	1	1	0
MMSYN1_0041✓	ISO_011704	10	+	1	1	0
MMSYN1_0041✓	ISO_011706	14	+	1	1	0
MMSYN1_0041✓	ISO_011725	15	+	1	1	0
MMSYN1_0041✓	ISO_011726	31	+	1	1	0
MMSYN1_0041✓	ISO_011727	244	+	1	1	0
MMSYN1_0041✓	ISO_011747	13	+	1	1	0
MMSYN1_0041✓	ISO_011760	13	+	1	1	0
MMSYN1_0042✓ MMSYN1_0040✗	ISO_121320	18	-	2	1	1
MMSYN1_0042✓ MMSYN1_0040✗	ISO_121325	108	-	2	1	1
MMSYN1_0043✓ MMSYN1_0042✓ MMSYN1_0040✗	ISO_121579	91	-	3	2	1
MMSYN1_0043✓ MMSYN1_0042✗	ISO_121613	19	-	2	1	1
MMSYN1_0043✓ MMSYN1_0042✗	ISO_121589	17	-	2	1	1
MMSYN1_0043✓ MMSYN1_0042✗	ISO_121590	46	-	2	1	1
MMSYN1_0043✗	ISO_121596	13	-	1	0	1
MMSYN1_0046✓ MMSYN1_0045✗	ISO_121857	16	-	2	1	1
MMSYN1_0046✓ MMSYN1_0045✗	ISO_121892	15	-	2	1	1
MMSYN1_0047✓ MMSYN1_0046✓ MMSYN1_0045✗	ISO_122322	95	-	3	2	1
MMSYN1_0048✓ MMSYN1_0047✓ MMSYN1_0046✓ MMSYN1_0045✗	ISO_122541	17	-	4	3	1
MMSYN1_0047✓ MMSYN1_0046✓ MMSYN1_0045✗	ISO_122337	24	-	3	2	1
MMSYN1_0047✓ MMSYN1_0046✗	ISO_122336	77	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✓ MMSYN1_0046✗	ISO_122544	10	-	3	2	1
MMSYN1_0047✗	ISO_122326	49	-	1	0	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122553	27	-	2	1	1
MMSYN1_0047✗	ISO_122323	16	-	1	0	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122555	12	-	2	1	1
MMSYN1_0047✗	ISO_122393	25	-	1	0	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122560	12	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122565	13	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122566	10	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122538	11	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122573	11	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122577	10	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122580	11	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122582	22	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122585	14	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122586	14	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122588	14	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122590	13	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122593	29	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122594	10	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122681	14	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122597	36	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122598	27	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122600	19	-	2	1	1
MMSYN1_0048✓ MMSYN1_0047✗	ISO_122608	25	-	2	1	1
MMSYN1_0051✓ MMSYN1_0050✓ MMSYN1_0048✗	ISO_122773	18	-	3	2	1
MMSYN1_0050✓ MMSYN1_0048✗	ISO_122742	12	-	2	1	1
MMSYN1_0051✓ MMSYN1_0050✗	ISO_122775	11	-	2	1	1
MMSYN1_0052✓ MMSYN1_0051✓	ISO_122786	41	-	2	2	0
MMSYN1_0052✓ MMSYN1_0051✓	ISO_122800	17	-	2	2	0
MMSYN1_0052✓	ISO_122851	13	-	1	1	0
MMSYN1_0052✓	ISO_123085	242	-	1	1	0
MMSYN1_0054✓ MMSYN1_0052✓	ISO_123220	11	-	2	2	0
MMSYN1_0052✗	ISO_123086	41	-	1	0	1
MMSYN1_0052✗	ISO_123087	12	-	1	0	1
MMSYN1_0052✗	ISO_123088	30	-	1	0	1
MMSYN1_0054✓	ISO_123239	17	-	1	1	0
MMSYN1_0054✓	ISO_123247	94	-	1	1	0
MMSYN1_0054✓	ISO_123219	411	-	1	1	0
MMSYN1_0054✓	ISO_123306	47	-	1	1	0
MMSYN1_0054✓	ISO_123249	17	-	1	1	0
MMSYN1_0054✓	ISO_123323	14	-	1	1	0
MMSYN1_0054✓	ISO_123426	31	-	1	1	0
MMSYN1_0056✓ MMSYN1_0055✓ MMSYN1_0054✓	ISO_123670	13	-	3	3	0
MMSYN1_0056✓ MMSYN1_0055✓ MMSYN1_0054✓	ISO_123687	37	-	3	3	0
MMSYN1_0054✓	ISO_123215	49	-	1	1	0
MMSYN1_0054✓	ISO_123307	40	-	1	1	0
MMSYN1_0055✓ MMSYN1_0054✓	ISO_123595	225	-	2	2	0
MMSYN1_0055✓ MMSYN1_0054✗	ISO_123596	35	-	2	1	1
MMSYN1_0055✓	ISO_123603	25	-	1	1	0
MMSYN1_0056✓ MMSYN1_0055✓	ISO_123697	14	-	2	2	0
MMSYN1_0055✗	ISO_123600	143	-	1	0	1
MMSYN1_0056✓ MMSYN1_0055✗	ISO_123686	21	-	2	1	1
MMSYN1_0055✗	ISO_123592	45	-	1	0	1
MMSYN1_0056✓ MMSYN1_0055✗	ISO_123707	37	-	2	1	1
MMSYN1_0055✗	ISO_123611	56	-	1	0	1
MMSYN1_0056✓ MMSYN1_0055✗	ISO_123690	17	-	2	1	1
MMSYN1_0056✓ MMSYN1_0055✗	ISO_123691	10	-	2	1	1
MMSYN1_0055✗	ISO_123615	58	-	1	0	1
MMSYN1_0056✗	ISO_123821	19	-	1	0	1
MMSYN1_0057✓ MMSYN1_0058✗	ISO_012074	13	+	2	1	1
MMSYN1_0057✓ MMSYN1_0058✓ MMSYN1_0059✗	ISO_012079	15	+	3	2	1
MMSYN1_0057✓ MMSYN1_0058✓ MMSYN1_0059✓	ISO_012114	16	+	3	3	0
MMSYN1_0059✓	ISO_012142	22	+	1	1	0
MMSYN1_0059✗	ISO_012179	40	+	1	0	1
MMSYN1_0059✗	ISO_012180	15	+	1	0	1
MMSYN1_0059✗	ISO_012181	14	+	1	0	1
MMSYN1_0059✗	ISO_012195	10	+	1	0	1
MMSYN1_0059✗	ISO_012197	10	+	1	0	1
MMSYN1_0059✗	ISO_012198	11	+	1	0	1
MMSYN1_0059✗	ISO_012200	14	+	1	0	1
MMSYN1_0059✗	ISO_012201	32	+	1	0	1
MMSYN1_0059✗	ISO_012202	605	+	1	0	1
MMSYN1_0059✗	ISO_012204	25	+	1	0	1
MMSYN1_0059✗	ISO_012207	22	+	1	0	1
MMSYN1_0059✗	ISO_012208	10	+	1	0	1
MMSYN1_0059✗	ISO_012209	135	+	1	0	1
MMSYN1_0059✗	ISO_012210	237	+	1	0	1
MMSYN1_0059✓	ISO_012211	3082	+	1	1	0
MMSYN1_0059✓	ISO_012212	37	+	1	1	0
MMSYN1_0059✓	ISO_012213	24	+	1	1	0
MMSYN1_0059✓	ISO_012214	34262	+	1	1	0
MMSYN1_0059✓	ISO_012218	13	+	1	1	0
MMSYN1_0059✓	ISO_012219	10	+	1	1	0
MMSYN1_0059✓	ISO_012222	52	+	1	1	0
MMSYN1_0059✓	ISO_012225	28	+	1	1	0
MMSYN1_0059✓ MMSYN1_0060✗	ISO_012244	47	+	2	1	1
MMSYN1_0059✓ MMSYN1_0060✗	ISO_012262	17	+	2	1	1
MMSYN1_0059✓ MMSYN1_0060✗	ISO_012263	76	+	2	1	1
MMSYN1_0059✓ MMSYN1_0060✓	ISO_012265	20	+	2	2	0
MMSYN1_0059✓ MMSYN1_0060✓	ISO_012266	630	+	2	2	0
MMSYN1_0059✓ MMSYN1_0060✓ MMSYN1_0061✗	ISO_012268	24	+	3	2	1
MMSYN1_0059✓ MMSYN1_0060✓ MMSYN1_0061✗	ISO_012269	180	+	3	2	1
MMSYN1_0059✓	ISO_012280	58	+	1	1	0
MMSYN1_0059✓	ISO_012286	31	+	1	1	0
MMSYN1_0059✓	ISO_012289	13	+	1	1	0
MMSYN1_0059✓	ISO_012294	70	+	1	1	0
MMSYN1_0059✓	ISO_012299	10	+	1	1	0
MMSYN1_0059✓	ISO_012301	67	+	1	1	0
MMSYN1_0060✓	ISO_012575	16	+	1	1	0
MMSYN1_0060✗	ISO_012586	12	+	1	0	1
MMSYN1_0060✓	ISO_012579	878	+	1	1	0
MMSYN1_0060✓ MMSYN1_0061✗	ISO_012581	355	+	2	1	1
MMSYN1_0060✓ MMSYN1_0061✓	ISO_012636	11	+	2	2	0
MMSYN1_0060✓ MMSYN1_0061✓	ISO_012638	38	+	2	2	0
MMSYN1_0061✗	ISO_012711	36	+	1	0	1
MMSYN1_0061✗	ISO_012713	35	+	1	0	1
MMSYN1_0061✗	ISO_012714	136	+	1	0	1
MMSYN1_0061✗	ISO_012716	13	+	1	0	1
MMSYN1_0061✓	ISO_012717	102	+	1	1	0
MMSYN1_0061✓	ISO_012755	13	+	1	1	0
MMSYN1_0061✓	ISO_012719	457	+	1	1	0
MMSYN1_0061✓ MMSYN1_0062✗	ISO_012725	65	+	2	1	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✗	ISO_012727	12	+	3	2	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✗	ISO_012732	20	+	3	2	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✗	ISO_012737	150	+	3	2	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✗	ISO_012738	25	+	3	2	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✓ MMSYN1_0064✗	ISO_012740	18	+	4	3	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✓ MMSYN1_0064✗	ISO_012743	22	+	4	3	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✓ MMSYN1_0064✗	ISO_012747	38	+	4	3	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✓ MMSYN1_0064✗	ISO_012771	27	+	4	3	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✓ MMSYN1_0064✗	ISO_012776	11	+	4	3	1
MMSYN1_0061✓ MMSYN1_0062✓ MMSYN1_0063✓ MMSYN1_0064✓	ISO_012752	109	+	4	4	0
MMSYN1_0061✓ MMSYN1_0062✗	ISO_012721	13	+	2	1	1
MMSYN1_0061✓	ISO_012826	11	+	1	1	0
MMSYN1_0062✓ MMSYN1_0063✗	ISO_013254	11	+	2	1	1
MMSYN1_0062✓ MMSYN1_0063✗	ISO_013388	20	+	2	1	1
